date,stock_id,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover,momentum_1m,momentum_3m,momentum_6m,volume_ma20,volume_momentum,historical_volatility,volatility_regime,volatility_z_score,atr,atr_ratio,hurst_exponent,skewness,kurtosis,ma5,ma10,ma20,ma60,macd,singal_line,macd_hist,rsi,bb_middle,bb_upper,bb_lower,volume_ma5,volume_ratio,price_momentum,price_acceleration,daily_return,volatility_5d,volatility_20d
2024-12-04,601857,7.63,7.97,7.98,7.63,4325550,3600733255.0,4.59,4.46,0.34,0.27,,,,,,,0,,0.13928571,0.01747625,,,,7.656,7.613,,,0.02490917,0.00074759,0.02416159,,,,,1854719,2.33218617,0.0542328,0.04363678,0.04456094,0.31016118,
2024-12-05,601857,7.85,7.82,7.91,7.79,1827162,1517775073.0,1.51,-1.88,-0.15,0.11,,,,,,,0,,0.14357143,0.01835952,,,,7.708,7.631,,,0.03706577,0.00801122,0.02905455,,,,,2068840.4,0.88318171,0.03439153,-0.01984127,-0.01882058,0.37361266,
2024-12-06,601857,7.81,7.85,7.92,7.8,1598333,1330524079.0,1.53,0.38,0.03,0.1,,,,,,,0,,0.13785714,0.01756142,,,,7.764,7.662,,,0.04856094,0.01612117,0.03243977,,,,,2130206.2,0.75031844,0.03698811,0.00259658,0.00383632,0.37162579,
2024-12-09,601857,7.82,7.96,8.01,7.77,2126592,1789796053.0,3.06,1.4,0.11,0.13,,,,,,,0,,0.145,0.01821608,,,,7.846,7.702,,,0.06578864,0.02605466,0.03973398,,,,,2295474.2,0.92642819,0.05430464,0.01731652,0.01401274,0.36164878,
2024-12-10,601857,8.06,7.89,8.11,7.88,1914230,1612096547.0,2.89,-0.88,-0.07,0.12,,,,1741041.7,1.09947395,,0,,0.155,0.01964512,,,,7.898,7.736,7.6685,,0.07295236,0.0354342,0.03751816,,7.6685,7.95914538,7.37785462,2358373.4,0.81167384,0.03407602,-0.02022862,-0.00879397,0.38772126,
2024-12-11,601857,7.87,7.98,8.0,7.86,1503909,1264886129.0,1.77,1.14,0.09,0.09,0.05,,,1704578.1,0.88227638,0.20689272,0,,0.15928571,0.01996062,,1.67633278,5.15473364,7.9,7.778,7.6875,,0.08491309,0.04532998,0.03958311,,7.6875,8.00749178,7.36750822,1794045.2,0.83827821,0.00125471,-0.03282131,0.01140684,0.2205642,0.20689272
2024-12-12,601857,7.99,7.98,8.07,7.95,1392178,1178253733.0,1.5,0.0,0.0,0.09,0.05555556,,,1681657.95,0.82786039,0.20510176,0,,0.155,0.01942356,,1.66508644,5.2819871,7.932,7.82,7.7085,,0.09331635,0.05492725,0.0383891,,7.7085,8.04780424,7.36919576,1707048.4,0.81554688,0.02046036,0.01920565,0,0.1452292,0.20510176
2024-12-13,601857,7.94,7.81,7.96,7.8,1627296,1355494586.0,2.01,-2.13,-0.17,0.1,0.03306878,,,1670345.4,0.97422725,0.22216848,0,,0.15714286,0.02012072,,1.26657064,3.93052112,7.924,7.844,7.721,,0.08527542,0.06099689,0.02427853,,7.721,8.05565772,7.38634228,1712841,0.95005666,-0.00509554,-0.0255559,-0.02130326,0.23185201,0.22216848
2024-12-16,601857,7.79,7.98,8.02,7.78,2072055,1745663828.0,3.07,2.18,0.17,0.13,0.0390625,,,1634841.65,1.26743468,0.22805547,0,,0.16071429,0.02013963,,1.205595,3.26878455,7.928,7.887,7.736,,0.091565,0.06711051,0.02445449,,7.736,8.08929427,7.38270573,1701933.6,1.21747112,0.00251256,0.0076081,0.02176697,0.26719048,0.22805547
2024-12-17,601857,7.96,8.01,8.12,7.96,1625591,1382591696.0,2.01,0.38,0.03,0.1,0.04569191,,,1631243.4,0.99653491,0.227464,0,,0.165,0.02059925,,1.1430577,3.20963042,7.952,7.925,7.7535,,0.09784241,0.07325689,0.02458552,,7.7535,8.12514074,7.38185926,1644205.8,0.98867855,0.01520913,0.01269656,0.0037594,0.25387052,0.227464
2024-12-18,601857,8.05,8.04,8.12,8.01,1324767,1130071894.0,1.37,0.37,0.03,0.08,0.04960836,,,1638697.9,0.80842662,0.22734303,0,,0.16785714,0.02087775,,1.10160274,3.15137859,7.964,7.932,7.7725,,0.10403877,0.07941326,0.0246255,,7.7725,8.16241902,7.38258098,1608377.4,0.82366676,0.0075188,-0.00769033,0.00374532,0.24375137,0.22734303
2024-12-19,601857,7.99,7.95,8.08,7.93,1261274,1067693429.0,1.87,-1.12,-0.09,0.08,0.04057592,,,1650032.8,0.76439329,0.23190797,0,,0.17285714,0.02174304,,1.08992705,2.84603426,7.958,7.945,7.788,,0.10052835,0.08363628,0.01689207,,7.788,8.18038005,7.39561995,1582196.6,0.79716642,-0.0037594,-0.0112782,-0.01119403,0.26072586,0.23190797
2024-12-20,601857,7.94,7.87,7.97,7.86,1060721,887490575.0,1.38,-1.01,-0.08,0.07,0.04376658,,,1619868.65,0.65481914,0.22951725,0,,0.175,0.02223634,,1.12240112,3.00561312,7.97,7.947,7.8045,,0.09025063,0.08495915,0.00529148,,7.8045,8.18037652,7.42862348,1468881.6,0.72212832,0.00768246,0.01144186,-0.01006289,0.21233929,0.22951725
2024-12-23,601857,7.91,8.11,8.15,7.9,2236033,1909500531.0,3.18,3.05,0.24,0.14,0.07275132,,,1655880.2,1.35035916,0.25049779,0,,0.18642857,0.02298749,,0.90412062,1.35744834,7.996,7.962,7.832,,0.10031509,0.08803034,0.01228475,,7.832,8.21300145,7.45099855,1501677.2,1.48902374,0.01629073,0.00860827,0.03049555,0.26665386,0.25049779
2024-12-24,601857,8.07,8.31,8.35,8.03,2386243,2083028591.0,3.95,2.47,0.2,0.15,0.10066225,,,1709506.7,1.39586642,0.26045984,0,,0.18428571,0.02217638,,0.66446497,0.53276728,8.056,8.004,7.87,,0.12301157,0.09502659,0.02798499,,7.87,8.28284635,7.45715365,1653807.6,1.44287824,0.03745318,0.02116246,0.02466091,0.30692734,0.26045984
2024-12-25,601857,8.29,8.55,8.58,8.28,2503521,2241802966.0,3.61,2.89,0.24,0.15,0.13095238,,,1786675,1.4012179,0.27343931,0,,0.19285714,0.02255639,,0.46471418,-0.15374446,8.158,8.061,7.9195,,0.15853718,0.1077287,0.05080847,,7.9195,8.40657397,7.43242603,1889558.4,1.32492386,0.06343284,0.02597965,0.02888087,0.33773328,0.27343931
2024-12-26,601857,8.55,8.5,8.55,8.38,1845507,1647425131.0,1.99,-0.58,-0.05,0.11,0.12433862,,,1841122.6,1.00238137,0.27600546,0,,0.19642857,0.02310924,,0.49073042,-0.22342942,8.268,8.113,7.9665,,0.18057533,0.12229803,0.0582773,,7.9665,8.48772427,7.44527573,2006405,0.91980782,0.06918239,0.00574955,-0.00584795,0.31544574,0.27600546
2024-12-27,601857,8.51,8.45,8.6,8.34,1451990,1291502032.0,3.06,-0.59,-0.05,0.09,0.11624835,,,1849146.9,0.78522155,0.27880224,0,,0.19785714,0.02341505,,0.52741515,-0.28963511,8.384,8.177,8.0105,,0.19179525,0.13619747,0.05559778,,8.0105,8.53931098,7.48168902,2084658.8,0.69651206,0.07369759,0.0045152,-0.00588235,0.29649476,0.27880224
2024-12-30,601857,8.45,8.53,8.61,8.44,1459250,1311769433.0,2.01,0.95,0.08,0.09,0.12980132,,,1857096.8,0.78576949,0.2773301,0,,0.19357143,0.02269302,,0.42716372,-0.30664879,8.468,8.232,8.0595,,0.20478185,0.14991435,0.0548675,,8.0595,8.59025815,7.52874185,1929302.2,0.75636155,0.05178792,-0.02190967,0.00946746,0.26021518,0.2773301
2024-12-31,601857,8.55,8.47,8.58,8.45,1554074,1396986883.0,1.52,-0.7,-0.06,0.1,0.11009174,,,1854813.8,0.83785984,0.28071778,0,,0.19285714,0.02276944,,0.55246207,-0.32144085,8.5,8.278,8.1015,,0.20783651,0.16149878,0.04633773,,8.1015,8.62199673,7.58100327,1762868.4,0.88155985,0.01925391,-0.03253401,-0.007034,0.24660579,0.28071778
2025-01-02,601857,8.44,8.3,8.54,8.26,1849814,1636853877.0,3.31,-2.01,-0.17,0.11,0.04140527,,,1731027,1.06862227,0.25350975,0,,0.20428571,0.02461274,,0.3340591,-0.85755893,8.45,8.304,8.118,,0.19430001,0.16805903,0.02624098,,8.118,8.64185615,7.59414385,1632127,1.13337626,-0.02923977,-0.04849368,-0.02007084,0.16616311,0.25350975
2025-01-03,601857,8.34,8.38,8.48,8.33,1789653,1589925430.0,1.81,0.96,0.08,0.11,0.07161125,,,1729151.55,1.0349891,0.24215768,0,,0.20428571,0.02437777,,0.23025936,-0.74999278,8.426,8.347,8.146,,0.18786201,0.17201962,0.01584238,,8.146,8.6626043,7.6293957,1620956.2,1.1040724,-0.01411765,0.01512212,0.00963855,0.19936808,0.24215768
2025-01-06,601857,8.4,8.44,8.48,8.21,1704628,1509884540.0,3.22,0.72,0.06,0.11,0.07515924,,,1734466.3,0.98279684,0.24249257,0,,0.20642857,0.02445836,,0.19379885,-0.7765414,8.424,8.404,8.1755,,0.18546343,0.17470838,0.01075505,,8.1755,8.68830344,7.66269656,1671483.8,1.01982921,-0.00118343,0.01293422,0.0071599,0.20788539,0.24249257
2025-01-07,601857,8.39,8.37,8.46,8.28,1222673,1077809048.0,2.13,-0.83,-0.07,0.08,0.05150754,,,1689270.35,0.72378764,0.24288651,0,,0.20785714,0.02483359,,0.39014363,-0.68472946,8.392,8.43,8.196,,0.17588662,0.17494403,0.00094259,,8.196,8.7052988,7.6867012,1624168.4,0.7527994,-0.01875733,-0.0175739,-0.00829384,0.19378538,0.24288651
2025-01-08,601857,8.39,8.58,8.7,8.37,2275089,2057337764.0,3.94,2.51,0.21,0.14,0.08745247,,,1707313.3,1.33255507,0.25138912,0,,0.22357143,0.02605728,,0.1827068,-0.96977176,8.414,8.457,8.2305,,0.18313115,0.17658146,0.0065497,,8.2305,8.74596504,7.71503496,1768371.4,1.28654478,0.01298701,0.03174434,0.02508961,0.27594993,0.25138912
2025-01-09,601857,8.52,8.35,8.56,8.23,1536295,1361696664.0,3.85,-2.68,-0.23,0.09,0.04636591,,,1708932.6,0.89897928,0.27278423,0,,0.23785714,0.02848589,,0.16360064,-0.92252177,8.424,8.437,8.249,,0.16837252,0.17493967,-0.00656715,,8.249,8.7530426,7.7449574,1705667.6,0.90070011,0.0060241,-0.00696292,-0.02680653,0.31267314,0.27278423
2025-01-10,601857,8.39,8.28,8.44,8.22,1434638,1258431039.0,2.63,-0.84,-0.07,0.09,0.03759398,,,1711055.6,0.83845201,0.2753767,0,,0.24571429,0.02967564,,0.22566092,-0.98674905,8.404,8.415,8.264,,0.14930667,0.16981307,-0.0205064,,8.264,8.75193442,7.77606558,1634664.6,0.87763447,-0.01193317,-0.01795727,-0.00838323,0.30875488,0.2753767
2025-01-13,601857,8.43,8.4,8.48,8.25,1781679,1578493988.0,2.78,1.45,0.12,0.11,0.07554417,,,1718774.75,1.03659831,0.26431096,0,,0.24214286,0.02882653,,0.08030872,-0.92341686,8.396,8.41,8.2935,,0.14224019,0.1642985,-0.0220583,,8.2935,8.73499388,7.85200612,1650074.8,1.07975651,-0.00473934,0.00719384,0.01449275,0.32669688,0.26431096
2025-01-14,601857,8.34,8.43,8.44,8.28,1588847,1407341963.0,1.9,0.36,0.03,0.1,0.05639098,,,1694614.35,0.93758618,0.2556361,0,,0.23071429,0.02736824,,0.19578979,-0.63397558,8.408,8.4,8.316,,0.13747597,0.15893399,-0.02145802,,8.316,8.73554361,7.89645639,1723309.6,0.92197421,0.00716846,0.0119078,0.00357143,0.32030204,0.2556361
2025-01-15,601857,8.39,8.39,8.55,8.32,1414869,1258878298.0,2.73,-0.47,-0.04,0.09,0.0474407,,,1684078.25,0.84014445,0.25702199,0,,0.22571429,0.02690278,,0.27411147,-0.66270883,8.37,8.392,8.335,,0.12898575,0.15294434,-0.02395859,,8.335,8.72988839,7.94011161,1551265.6,0.91207399,-0.02214452,-0.02931298,-0.00474496,0.24315918,0.25702199
2025-01-16,601857,8.46,8.53,8.57,8.41,1534548,1378337203.0,1.91,1.67,0.14,0.09,0.06094527,,,1694567.3,0.90556923,0.26194881,0,,0.22642857,0.02654497,,0.16572683,-0.87777772,8.406,8.415,8.3595,,0.13203204,0.14876188,-0.01672984,,8.3595,8.73777726,7.98122274,1550916.2,0.98944611,0.02155689,0.04370141,0.01668653,0.177575,0.26194881
2025-01-17,601857,8.48,8.36,8.51,8.35,1502697,1334267977.0,1.88,-1.99,-0.17,0.09,0.05157233,,,1706638.45,0.88050108,0.26997948,0,,0.22071429,0.02640123,,0.1266208,-0.96339937,8.422,8.413,8.38,,0.11935284,0.14288007,-0.02352723,,8.38,8.70560874,8.05439126,1564528,0.96047945,0.00966184,-0.01189505,-0.01992966,0.23820171,0.26997948
2025-01-20,601857,8.35,8.1,8.35,8.08,2354036,2033703848.0,3.23,-3.11,-0.26,0.15,0.0292249,,,1771304.2,1.3289846,0.29251033,0,,0.22857143,0.02821869,,-0.05020771,-0.91385014,8.362,8.379,8.3915,,0.08731811,0.13176768,-0.04444957,,8.3915,8.65075196,8.13224804,1678999.4,1.40204696,-0.03571429,-0.04537612,-0.03110048,0.29971388,0.29251033
2025-01-21,601857,8.06,7.98,8.09,7.94,1522666,1288524298.0,1.85,-1.48,-0.12,0.09,-0.01602959,,,1735635.85,0.87729578,0.27695377,0,,0.23071429,0.02891156,,0.06190966,-0.85870575,8.272,8.34,8.385,,0.05165194,0.11574453,-0.06409259,,8.385,8.67825757,8.09174243,1665763.2,0.91409511,-0.05338078,-0.0176665,-0.01481481,0.28659422,0.27695377
2025-01-22,601857,7.94,7.76,7.97,7.73,1922712,1592888788.0,3.01,-2.76,-0.22,0.12,-0.06618532,,,1712459.3,1.12277822,0.27566318,0,,0.22857143,0.02945508,,0.1691567,-0.77983212,8.146,8.258,8.3575,,0.00556988,0.0937096,-0.08813972,,8.3575,8.76230665,7.95269335,1767331.8,1.08791796,-0.07508939,-0.02170861,-0.02756892,0.30171783,0.27566318
2025-01-23,601857,7.79,7.79,7.9,7.77,1523746,1262909903.0,1.68,0.39,0.03,0.09,-0.08888889,,,1663470.55,0.91600419,0.25007554,0,,0.22571429,0.02897488,,-0.00007987,-0.76799158,7.998,8.202,8.3195,,-0.02820461,0.06932676,-0.09753137,,8.3195,8.78617807,7.85282193,1765171.4,0.86322835,-0.08675264,-0.01166325,0.00386598,0.21811366,0.25007554
2025-01-24,601857,7.76,7.75,7.82,7.7,1491771,1228142328.0,1.54,-0.51,-0.04,0.09,-0.08823529,,,1645783.75,0.90641981,0.25003832,0,,0.215,0.02774194,,-0.00759495,-0.76630188,7.876,8.149,8.282,,-0.05753556,0.0439543,-0.10148986,,8.282,8.80476995,7.75923005,1762986.2,0.84616147,-0.07296651,0.01378613,-0.00513479,0.23417897,0.25003832
2025-01-27,601857,7.75,7.86,7.88,7.72,1553732,1288482458.0,2.06,1.42,0.11,0.1,-0.06982249,,,1650870.85,0.94115903,0.25856488,0,,0.21357143,0.02717194,,-0.12427432,-0.98277243,7.828,8.095,8.2525,,-0.07108505,0.02094643,-0.09203148,,8.2525,8.80129293,7.70370707,1602925.4,0.96931024,-0.02962963,0.04333688,0.01419355,0.25704039,0.25856488
2025-02-05,601857,7.86,7.68,7.87,7.64,1525253,1244000940.0,2.93,-2.29,-0.18,0.09,-0.0996483,,,1654171,0.92206489,0.26255482,0,,0.20642857,0.02687872,,0.08589054,-1.06213358,7.768,8.02,8.21,,-0.09524964,-0.00229279,-0.09295685,,8.21,8.79852179,7.62147821,1603442.8,0.9512363,-0.03759398,-0.00796436,-0.02290076,0.28010011,0.26255482
2025-02-06,601857,7.68,7.73,7.75,7.66,1075761,879061201.0,1.17,0.65,0.05,0.07,-0.08736718,,,1630255.35,0.6598727,0.26561849,0,,0.18785714,0.02430235,,-0.03238824,-1.16471373,7.762,7.954,8.173,,-0.10910794,-0.02365582,-0.08545212,,8.173,8.78526413,7.56073587,1434052.6,0.75015449,-0.00386598,0.03372801,0.00651042,0.22550702,0.26561849
2025-02-07,601857,7.71,7.79,7.8,7.67,1382160,1135260197.0,1.68,0.78,0.06,0.09,-0.06144578,,,1606872.65,0.86015528,0.26222908,0,,0.18142857,0.02328993,,-0.24201381,-1.03401672,7.762,7.88,8.1475,,-0.11393586,-0.04171183,-0.07222403,,8.1475,8.77965171,7.51534829,1405735.4,0.98322913,0,0.00386598,0.00776197,0.23206994,0.26222908
2025-02-10,601857,7.78,7.76,7.81,7.73,1106241,911054683.0,1.03,-0.39,-0.03,0.07,-0.07398568,,,1572702.05,0.70340151,0.25791822,0,,0.17071429,0.02199926,,-0.14365668,-0.93269392,7.764,7.82,8.1165,,-0.11881317,-0.05713209,-0.06168107,,8.1165,8.76132637,7.47167363,1328629.4,0.83261819,0.00129032,0.00129032,-0.00385109,0.23042365,0.25791822
2025-02-11,601857,7.78,7.82,7.88,7.76,1479382,1225927515.0,1.55,0.77,0.06,0.09,-0.07345972,,,1561439.75,0.94744738,0.25824576,0,,0.16785714,0.02146511,,-0.14606977,-0.94137019,7.756,7.792,8.0855,,-0.1164941,-0.06900449,-0.0474896,,8.0855,8.7244292,7.4465708,1313759.4,1.12606768,-0.00508906,-0.00637938,0.00773196,0.20957731,0.25824576
2025-02-12,601857,7.83,7.81,7.83,7.76,1095270,904916887.0,0.9,-0.13,-0.01,0.07,-0.06690562,,,1555069.6,0.70432217,0.25778402,0,,0.15642857,0.02002927,,-0.21733701,-0.90378964,7.782,7.775,8.0575,,-0.11414732,-0.07803306,-0.03611426,,8.0575,8.69300643,7.42199357,1227762.8,0.892086,0.01692708,0.02201614,-0.00127877,0.0876459,0.25778402
2025-02-13,601857,7.74,7.76,7.8,7.72,1339344,1102558946.0,1.02,-0.64,-0.05,0.08,-0.0955711,,,1508282.35,0.88799289,0.23496252,0,,0.15,0.0193299,,-0.34551045,-0.97762863,7.788,7.775,8.0165,7.97183333,-0.11499645,-0.08542574,-0.02957071,,8.0165,8.61478791,7.41821209,1280479.4,1.04597075,0.00388098,-0.0130461,-0.00640205,0.10480307,0.23496252
2025-02-14,601857,7.76,7.64,7.77,7.61,2476827,2010647106.0,2.06,-1.55,-0.12,0.15,-0.08502994,0.00526316,,1555308.95,1.59249839,0.22414009,0,,0.14857143,0.01944652,,-0.33817926,-0.78767631,7.758,7.76,7.981,7.9725,-0.12392387,-0.09312536,-0.03079851,,7.981,8.58022406,7.38177594,1499412.8,1.65186465,-0.01925546,-0.02313644,-0.01546392,0.13332436,0.22414009
2025-02-17,601857,7.61,7.59,7.62,7.55,1784356,1435086280.0,0.92,-0.65,-0.05,0.11,-0.08333333,0.00396825,,1572794.85,1.13451287,0.22379471,0,,0.135,0.01778656,,-0.36032819,-0.75983689,7.724,7.744,7.9465,7.973,-0.13349466,-0.10119922,-0.03229544,,7.9465,8.55265353,7.34034647,1635035.8,1.09132534,-0.02190722,-0.00265176,-0.0065445,0.13468645,0.22379471
2025-02-18,601857,7.58,7.6,7.67,7.53,2101961,1697319133.0,1.84,0.13,0.01,0.13,-0.0952381,0.00529101,,1588808.95,1.32297908,0.21382761,0,,0.13357143,0.01757519,,-0.40327019,-0.58987422,7.68,7.718,7.9065,7.97366667,-0.13867411,-0.1086942,-0.02997991,,7.9065,8.49187527,7.32112473,1759551.6,1.19460037,-0.02813299,-0.00622578,0.00131752,0.1020577,0.21382761
2025-02-19,601857,7.6,7.51,7.6,7.49,2269006,1814932772.0,1.45,-1.18,-0.09,0.14,-0.10913405,-0.02213542,,1622816.9,1.39818978,0.21272072,0,,0.12357143,0.01645425,,-0.24058215,-0.63000555,7.62,7.701,7.8605,7.97083333,-0.14833124,-0.11662161,-0.03170963,,7.8605,8.41651874,7.30448126,1994298.8,1.13774626,-0.03841229,-0.0102793,-0.01184211,0.10094152,0.21272072
2025-02-20,601857,7.51,7.54,7.57,7.48,1332230,1065418434.0,1.2,0.4,0.03,0.08,-0.10131108,-0.0156658,,1618684.95,0.8230323,0.21547209,0,,0.12,0.01591512,,-0.31770795,-0.71516433,7.576,7.682,7.818,7.96883333,-0.15181382,-0.12366005,-0.02815377,,7.818,8.33195679,7.30404321,1992876,0.66849618,-0.02835052,0.01006178,0.00399467,0.13210337,0.21547209
2025-02-21,601857,7.56,7.52,7.56,7.47,1375609,1097409770.0,1.19,-0.27,-0.02,0.08,-0.11840563,-0.01827676,,1610738,0.85402406,0.19973288,0,,0.11785714,0.01567249,,-0.45111568,-0.60011503,7.552,7.655,7.7675,7.9665,-0.15440771,-0.12980958,-0.02459813,,7.7675,8.17417458,7.36082542,1772632.4,0.7760261,-0.01570681,0.01264371,-0.00265252,0.09987319,0.19973288
2025-02-24,601857,7.47,7.43,7.49,7.41,1794476,1419342285.0,1.06,-1.2,-0.09,0.11,-0.11124402,-0.02748691,,1625326.95,1.10407078,0.19440539,0,,0.11428571,0.01538166,,-0.52140602,-0.29981523,7.52,7.622,7.721,7.963,-0.16185981,-0.13621963,-0.02564018,,7.721,8.04711913,7.39488087,1774656.4,1.01116813,-0.02108037,-0.00537356,-0.01196809,0.11738842,0.19440539
2025-02-25,601857,7.43,7.34,7.48,7.33,1792672,1410284452.0,2.02,-1.21,-0.09,0.11,-0.09382716,-0.0265252,,1597258.75,1.12234289,0.172037,0,,0.10857143,0.01479175,,-0.3132471,-0.31986167,7.468,7.574,7.683,7.95966667,-0.17303329,-0.14358236,-0.02945093,,7.683,8.00016507,7.36583493,1712798.6,1.04663327,-0.03421053,-0.01313016,-0.01211306,0.11611731,0.172037
2025-02-26,601857,7.3,7.32,7.38,7.28,1600731,1245567492.0,1.36,-0.27,-0.02,0.1,-0.08270677,-0.03174603,,1601162,0.99973082,0.16806325,0,,0.10928571,0.01492974,,-0.47741725,0.04702104,7.43,7.525,7.65,7.95566667,-0.18141099,-0.15114809,-0.0302629,,7.65,7.97431304,7.32568696,1579143.6,1.01367032,-0.0252996,0.00891093,-0.0027248,0.10960831,0.16806325
2025-02-27,601857,7.31,7.41,7.41,7.26,2098980,1641711814.0,2.05,1.23,0.09,0.13,-0.04510309,-0.01854305,,1609975.4,1.30373421,0.15366713,0,,0.11071429,0.0149412,,-0.21181621,-0.35864325,7.404,7.49,7.6325,7.95333333,-0.17872786,-0.15666404,-0.02206382,,7.6325,7.96935074,7.29564926,1732493.6,1.21153694,-0.01724138,0.00805822,0.01229508,0.15808378,0.15366713
2025-02-28,601857,7.38,7.39,7.5,7.37,2016127,1596440424.0,1.75,-0.27,-0.02,0.12,-0.05134788,-0.02248677,,1634594.45,1.23341114,0.15195322,0,,0.11428571,0.01546491,,-0.12004586,-0.25484738,7.378,7.465,7.6125,7.9505,-0.17618435,-0.1605681,-0.01561625,,7.6125,7.95737984,7.26762016,1860597.2,1.08359133,-0.01728723,-0.00004585,-0.00269906,0.15806965,0.15195322
2025-03-03,601857,7.43,7.36,7.47,7.33,1550703,1217326470.0,1.89,-0.41,-0.03,0.1,-0.05032258,-0.02645503,,1637541.05,0.94697046,0.15176206,0,,0.11571429,0.01572205,,-0.13835379,-0.23500712,7.364,7.442,7.593,7.94716667,-0.17457694,-0.16336987,-0.01120707,,7.593,7.94906623,7.23693377,1811842.6,0.8558707,-0.00942127,0.00786597,-0.00405954,0.14015072,0.15176206
