date,stock_id,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover,momentum_1m,momentum_3m,momentum_6m,volume_ma20,volume_momentum,historical_volatility,volatility_regime,volatility_z_score,atr,atr_ratio,hurst_exponent,skewness,kurtosis,ma5,ma10,ma20,ma60,macd,singal_line,macd_hist,rsi,bb_middle,bb_upper,bb_lower,volume_ma5,volume_ratio,price_momentum,price_acceleration,daily_return,volatility_5d,volatility_20d
2024-12-13,600519,1498.53,1467.52,1503.51,1467.4,49512,7580908315.0,2.38,-3.09,-46.8,0.39,-0.02653364,,,30163.5,1.64145408,0.19212953,0,,27.32857143,0.01862228,,-0.67504168,1.51454615,1485.678,1477.474,1476.449,,-15.77356425,-22.02065374,6.2470895,,1476.449,1511.8728153,1441.0251847,40246.4,1.23022183,-0.00136778,-0.03891437,-0.03090496,0.33526178,0.19212953
2024-12-16,600519,1469.52,1475.72,1477.52,1459.23,32537,4945298799.0,1.25,0.56,8.2,0.26,-0.02109425,,,30435.75,1.06903888,0.19363867,0,,26.49214286,0.01795201,,-0.72540038,1.44382776,1487.358,1477.694,1474.859,,-15.0869503,-20.63391306,5.54696275,,1474.859,1507.12462185,1442.59337815,42793.8,0.76032042,0.00572472,0.00709251,0.00558766,0.33715805,0.19363867
2024-12-17,600519,1474.51,1506.52,1517.52,1469.53,54172,8398945449.0,3.25,2.09,30.8,0.43,0.01078876,,,31481.05,1.72078123,0.20428551,0,,28.695,0.01904721,,-0.71996955,1.37129443,1489.64,1480.82,1475.663,,-11.92009379,-18.8911492,6.97105541,,1475.663,1510.27911192,1441.04688808,41565.8,1.30328299,0.00763155,0.00190682,0.02087117,0.34373172,0.20428551
2024-12-18,600519,1506.49,1520.02,1525.52,1495.62,41162,6440801971.0,1.98,0.9,13.5,0.33,0.01787281,,,32471.9,1.26761908,0.2063985,0,,29.18857143,0.01920275,,-0.77271725,1.28262816,1496.82,1485.97,1476.9975,,-8.22617381,-16.75815412,8.53198032,,1476.9975,1516.23123944,1437.76376056,43864,0.93840051,0.02418942,0.01655787,0.00896105,0.33606338,0.2063985
2024-12-19,600519,1513.66,1499.53,1516.45,1498.85,24809,3862602665.0,1.16,-1.35,-20.49,0.2,0.00393667,,,32799.25,0.75638925,0.21268915,0,,27.71571429,0.01848293,,-0.60895962,0.65934528,1493.862,1489.971,1477.2915,,-6.87286129,-14.78109556,7.90823426,,1477.2915,1517.13405608,1437.44894392,40438.4,0.61350103,-0.00976676,-0.03395618,-0.01348009,0.3241552,0.21268915
2024-12-20,600519,1503.53,1494.4,1514.2,1492.42,28158,4307425535.0,1.45,-0.34,-5.13,0.22,0.02613401,,,32535.35,0.86545865,0.19143341,0,,28.20785714,0.01887571,,-0.59809461,1.66621964,1499.238,1492.458,1479.1945,,-6.14348128,-13.0535727,6.91009142,,1479.1945,1518.45502335,1439.93397665,36167.6,0.77854212,0.01831662,0.02808338,-0.00342107,0.20575038,0.19143341
2024-12-23,600519,1495.4,1498.85,1510.4,1489.4,21603,3300971424.0,1.41,0.3,4.45,0.17,0.03576834,,,31956.2,0.67601905,0.18930135,0,,28.79214286,0.01920949,,-0.73303083,2.02119152,1503.864,1495.611,1481.7825,,-5.14703276,-11.47226471,6.32523195,,1481.7825,1518.89763005,1444.66736995,33980.8,0.63574136,0.01567371,-0.00264291,0.00297778,0.20507804,0.18930135
2024-12-24,600519,1497.4,1511.22,1516.4,1493.99,22105,3394160299.0,1.5,0.83,12.37,0.18,0.03684341,,,31774.2,0.69569021,0.18973138,0,,29.19714286,0.01932025,,-0.73888214,1.9898317,1504.804,1497.222,1484.4675,,-3.32090321,-9.84199241,6.52108921,,1484.4675,1521.95993903,1446.97506097,27567.4,0.80185291,0.00311977,-0.01255393,0.00825299,0.14818032,0.18973138
2024-12-25,600519,1511.2,1502.4,1511.2,1498.5,17123,2621061878.0,0.84,-0.58,-8.82,0.14,0.02373311,,,31333.65,0.5464732,0.19064679,0,,29.39142857,0.01956298,,-0.57119521,1.7217531,1501.28,1499.05,1486.209,,-2.55591962,-8.38477785,5.82885824,,1486.209,1523.63228794,1448.78571206,22759.6,0.75234187,-0.01159195,-0.01471173,-0.00583634,0.13233512,0.19064679
2024-12-26,600519,1506.4,1500.19,1511.18,1495.4,18287,2798840003.0,1.05,-0.15,-2.21,0.15,0.02295911,,,31050.4,0.58894571,0.19076851,0,,28.31642857,0.01887523,,-0.5600446,1.69969565,1501.412,1497.637,1487.8925,,-2.10374251,-7.12857078,5.02482828,,1487.8925,1524.60909592,1451.17590408,21455.2,0.85233417,0.00044014,0.01203209,-0.00147098,0.08869115,0.19076851
2024-12-27,600519,1501.3,1501.37,1508.4,1491.9,20759,3170191445.0,1.1,0.08,1.18,0.17,0.01838889,,,30283.95,0.68547861,0.19016176,0,,28.315,0.01885944,,-0.50522933,1.71622077,1502.806,1501.022,1489.248,,-1.63136736,-6.0291301,4.39776274,,1489.248,1525.84700867,1452.64899133,19975.4,1.03922825,0.00466408,0.00422394,0.00078657,0.08301458,0.19016176
2024-12-30,600519,1506.37,1497.4,1516.36,1497.4,25130,3849542646.0,1.26,-0.26,-3.97,0.2,0.01620609,,,30199.45,0.83213436,0.19053486,0,,25.31714286,0.0169074,,-0.47401834,1.65420324,1502.516,1503.19,1490.442,,-1.55937695,-5.13517947,3.57580252,,1490.442,1526.43362979,1454.45037021,20680.8,1.21513675,-0.00096741,-0.00563149,-0.00264425,0.08391859,0.19053486
2024-12-31,600519,1497.8,1496.4,1517.4,1494.41,39354,6033540366.0,1.54,-0.07,-1.0,0.31,0.01432968,,,30926.8,1.27248859,0.1906082,0,,25.24357143,0.01686953,,-0.44793476,1.62870772,1499.552,1502.178,1491.499,,-1.56497561,-4.4211387,2.85616309,,1491.499,1526.8492695,1456.1487305,24130.6,1.63087532,-0.00980665,-0.00883924,-0.00066782,0.0396438,0.1906082
