date,stock_id,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover,momentum_1m,momentum_3m,momentum_6m,volume_ma20,volume_momentum,historical_volatility,volatility_regime,volatility_z_score,atr,atr_ratio,hurst_exponent,skewness,kurtosis,ma5,ma10,ma20,ma60,macd,singal_line,macd_hist,rsi,bb_middle,bb_upper,bb_lower,volume_ma5,volume_ratio,price_momentum,price_acceleration,daily_return,volatility_5d,volatility_20d
2024-12-02,920252,21.38,21.8,22.42,20.62,101607,218663343.28,8.28,0.32,0.07,18.11,,,,,,,0,,3.91,0.1793578,,,,22.134,23.043,,,1.56052576,1.43741311,0.12311265,,,,,120720.8,0.84166937,-0.18959108,-0.11663886,0.00322135,1.17414668,
2024-12-03,920252,21.59,22.07,22.39,21.16,80898,176650952.07,5.64,1.24,0.27,14.42,,,,,,,0,,3.86857143,0.17528643,,,,22.078,23.273,,,1.4821722,1.44636493,0.03580727,,,,,104411.4,0.77480045,-0.01252796,0.17706311,0.01238532,0.23788697,
2024-12-04,920252,21.98,20.61,21.98,20.59,61495,131006105.3,6.3,-6.62,-1.46,10.96,,,,,,,0,,3.82714286,0.18569349,,,,21.702,22.763,,,1.287426,1.41457714,-0.12715115,,,,,94028,0.65400732,-0.08359271,-0.07106474,-0.06615315,0.49152106,
2024-12-05,920252,20.94,21.33,21.54,20.55,56192,118959646.64,4.8,3.49,0.72,10.02,,,,,,,0,,3.69785714,0.17336414,,,,21.508,22.502,,,1.17761144,1.367184,-0.18957257,,,,,82238.2,0.68328344,-0.04349776,0.04009495,0.0349345,0.61863435,
2024-12-06,920252,20.95,22.46,23.94,20.95,111305,249895691.84,14.02,5.3,1.13,19.84,,,,,,,0,,3.72642857,0.16591401,,,,21.654,22.404,,,1.16829677,1.32740656,-0.15910979,,,,,82299.4,1.35243999,0.03359411,0.07709187,0.05297703,0.72258519,
2024-12-09,920252,22.54,21.74,23.44,21.6,73072,164713452.09,8.19,-3.21,-0.72,13.03,,,,,,,0,,3.39357143,0.15609804,,,,21.642,21.888,,,1.09024913,1.27997507,-0.18972594,,,,,76592.4,0.95403722,-0.00275229,-0.0363464,-0.03205699,0.7770162,
2024-12-10,920252,23.34,21.31,23.74,21.26,78019,173949082.59,11.41,-1.98,-0.43,13.91,,,,143640.95,0.54315291,,0,,3.03,0.14218677,,,,21.49,21.784,21.3135,,0.9823742,1.2204549,-0.23808069,,21.3135,27.17199729,15.45500271,76016.6,1.02634161,-0.03443589,-0.03168359,-0.01977921,0.77935412,
2024-12-11,920252,21.44,19.76,21.52,19.34,78230,158451024.05,10.23,-7.27,-1.55,13.95,0.17899761,,,141192.35,0.55406685,1.86561551,0,,2.69428571,0.13635049,,1.4033656,2.27049288,21.32,21.511,21.4635,,0.76301494,1.12896691,-0.36595196,,21.4635,26.97441653,15.95258347,79363.6,0.98571637,-0.04124212,-0.00680623,-0.0727358,0.8120688,1.86561551
2024-12-12,920252,19.95,20.33,20.86,18.6,84794,168392972.85,11.44,2.88,0.57,15.12,0.18542274,,,137108.85,0.61844294,1.8660783,0,,2.515,0.1237088,,1.39450097,2.24835651,21.12,21.314,21.6225,,0.62792704,1.02875893,-0.4008319,,21.6225,26.78167935,16.46332065,85084,0.9965916,-0.04688233,-0.00564021,0.02884615,0.79303212,1.8660783
2024-12-13,920252,19.94,19.45,20.8,19.28,51748,104248427.81,7.48,-4.33,-0.88,9.23,0.13015689,,,132260.5,0.39125816,1.87710085,0,,2.21285714,0.11377158,,1.42924433,2.25421355,20.518,21.086,21.7345,,0.44473364,0.91195387,-0.46722024,,21.7345,26.57794582,16.89105418,73172.6,0.70720461,-0.13401603,-0.0871337,-0.04328578,0.5913269,1.87710085
2024-12-16,920252,19.93,18.36,19.93,18.02,50002,94010211.99,9.82,-5.6,-1.09,8.91,0.20789474,,,129016.3,0.38756343,1.8336207,0,,2.02142857,0.1100996,,1.51503215,2.51751528,19.842,20.742,21.8925,,0.20918629,0.77140036,-0.56221407,,21.8925,25.98661323,17.79838677,68558.6,0.72933228,-0.15547378,-0.02145775,-0.05604113,0.62571331,1.8336207
2024-12-17,920252,18.39,17.61,18.85,17.48,42513,77285844.49,7.46,-4.08,-0.75,7.58,-0.10925645,,,119087.7,0.35698901,1.49863726,0,,1.89714286,0.107731,,1.7561743,5.30466201,19.102,20.296,21.7845,,-0.03757231,0.60960582,-0.64717813,,21.7845,26.21453849,17.35446151,61457.4,0.69174745,-0.1736274,-0.01815362,-0.04084967,0.61632586,1.49863726
2024-12-18,920252,17.73,16.83,17.84,16.72,38443,66307471.63,6.36,-4.43,-0.78,6.85,-0.3453909,,,107168.65,0.35871498,0.98936724,0,,1.79857143,0.10686699,,0.35774152,2.89502097,18.516,19.918,21.3405,,-0.29269574,0.42914551,-0.72184125,,21.3405,25.89229999,16.78870001,53500,0.71856075,-0.14827935,0.02534805,-0.04429302,0.54027013,0.98936724
2024-12-19,920252,16.62,17.04,17.22,15.41,58453,95476413.85,10.75,1.25,0.21,10.42,-0.28822055,,,95370.05,0.6129073,0.97716408,0,,1.78428571,0.1047116,,0.18955522,3.0988402,17.858,19.489,20.9955,,-0.47249106,0.2488182,-0.72130926,,20.9955,25.7587606,16.2322394,48231.8,1.21191828,-0.16182981,-0.01355046,0.01247772,0.4262746,0.97716408
2024-12-20,920252,16.8,17.04,17.39,16.68,36561,62576841.84,4.17,0.0,0.0,6.52,-0.27303754,,,86481.2,0.4227624,0.9783146,0,,1.70642857,0.10014252,,0.13329659,3.05439317,17.376,18.947,20.6755,,-0.60797184,0.07746019,-0.68543203,,20.6755,25.60433022,15.74666978,45194.4,0.80897191,-0.12390746,0.03792235,0,0.47714825,0.9783146
2024-12-23,920252,17.14,18.1,18.39,16.74,75849,135154772.06,9.68,6.22,1.06,13.52,-0.32713755,,,79058.9,0.95939863,0.82639026,0,,1.73642857,0.09593528,,-1.07054129,2.54675872,17.324,18.583,20.2355,,-0.62263088,-0.06255802,-0.56007286,,20.2355,24.32425982,16.14674018,50363.8,1.50602218,-0.01416122,0.10974623,0.06220657,0.69350175,0.82639026
2024-12-24,920252,17.84,17.55,18.24,17.0,49067,86823263.11,6.85,-3.04,-0.55,8.75,-0.2147651,,,73390,0.66857883,0.60837491,0,,1.71928571,0.097965,,0.27404701,-0.69602784,17.312,18.207,19.9955,,-0.67089502,-0.18422542,-0.4866696,,19.9955,24.12496014,15.86603986,51674.6,0.94953807,-0.00340716,0.01075407,-0.03038674,0.65982294,0.60837491
2024-12-25,920252,17.76,16.26,17.79,16.14,38457,64810317.17,9.4,-7.35,-1.29,6.86,-0.27701201,,,69642.25,0.55220789,0.64272816,0,,1.76642857,0.10863644,,0.34517482,-0.76935084,17.198,17.857,19.684,,-0.80396927,-0.30817419,-0.49579507,,19.684,23.9585238,15.4094762,51677.4,0.74417444,-0.03386809,-0.03046094,-0.07350427,0.80087548,0.64272816
2024-12-26,920252,15.94,16.3,16.84,15.94,33129,54962598.77,5.54,0.25,0.04,5.91,-0.2690583,,,65541.65,0.50546485,0.64543166,0,,1.61714286,0.09921122,,0.30073345,-0.83431078,17.05,17.454,19.384,,-0.89587679,-0.42571471,-0.47016208,,19.384,23.72712233,15.04087767,46612.6,0.71073057,-0.04342723,-0.00955914,0.00246002,0.78951664,0.64543166
2024-12-27,920252,16.24,16.07,16.69,15.86,26664,43614347.48,5.09,-1.41,-0.23,4.75,-0.2604694,,,61324.9,0.43479892,0.64416811,0,,1.545,0.09614188,,0.25657885,-0.83291449,16.856,17.116,19.101,,-0.97602226,-0.53577622,-0.44024604,,19.101,23.53709549,14.66490451,44633.2,0.59740283,-0.05692488,-0.01349765,-0.01411043,0.78703485,0.64416811
2024-12-30,920252,16.14,14.98,16.22,14.97,40661,62504402.32,7.78,-6.78,-1.09,7.25,-0.31284404,,,58277.6,0.69771233,0.66764784,0,,1.45714286,0.09727255,,0.38721916,-0.90214401,16.232,16.778,18.76,,-1.1146431,-0.6515496,-0.46309351,,18.76,23.36771436,14.15228564,37595.6,1.08153614,-0.17237569,-0.11545081,-0.06782825,0.52692682,0.66764784
2024-12-31,920252,14.94,14.89,15.62,14.63,34375,52221898.19,6.61,-0.6,-0.09,6.13,-0.3253285,,,55951.45,0.61437192,0.65978752,0,,1.37214286,0.09215197,,0.45404686,-0.74807563,15.7,16.506,18.401,,-1.21772618,-0.76478491,-0.45294126,,18.401,23.04156666,13.76043334,34657.2,0.99185739,-0.15156695,0.02080874,-0.00600801,0.57176763,0.65978752
2025-01-02,920252,15.12,15.22,15.89,14.9,55334,85490891.73,6.65,2.22,0.33,9.86,-0.26152353,,,55643.4,0.99443959,0.6498657,0,,1.28214286,0.08424066,,0.26344575,-0.86959561,15.492,16.345,18.1315,,-1.25828726,-0.86348538,-0.39480188,,18.1315,22.85717578,13.40582422,38032.6,1.45490974,-0.06396064,0.08760631,0.02216253,0.53428462,0.6498657
2025-01-03,920252,15.02,14.64,15.42,14.44,39914,59822155.07,6.44,-3.81,-0.58,7.12,-0.31364276,,,54829.5,0.72796578,0.62790882,0,,1.24357143,0.0849434,,0.47553271,-0.49250062,15.16,16.105,17.797,,-1.32199424,-0.95518716,-0.36680709,,17.797,22.51648748,13.07751252,39389.6,1.01331316,-0.10184049,-0.03787985,-0.03810775,0.53953155,0.62790882
2025-01-06,920252,14.79,15.09,15.44,14.05,42335,63172349.23,9.49,3.07,0.45,7.55,-0.32813891,,,51381,0.8239427,0.59891002,0,,1.20642857,0.07994888,,0.38390309,-0.50943908,14.964,15.91,17.4285,,-1.32094422,-1.02833857,-0.29260565,,17.4285,21.74902275,13.10797725,42523.8,0.99556013,-0.0609832,0.04085729,0.0307377,0.65585539,0.59891002
2025-01-07,920252,15.05,15.74,15.8,14.54,53275,81515934.75,8.35,4.31,0.65,9.5,-0.27598896,,,50391.15,1.0572293,0.63545658,0,,1.19857143,0.07614812,,0.22776803,-0.90979192,15.116,15.674,17.1285,,-1.2532162,-1.0733141,-0.17990211,,17.1285,20.99821657,13.25878343,45046.6,1.18266417,0.05073431,0.11171751,0.04307488,0.51694917,0.63545658
2025-01-08,920252,15.39,15.45,15.63,14.87,43995,67292533.24,4.83,-1.84,-0.29,7.84,-0.27498827,,,48689.95,0.90357456,0.63534664,0,,1.18071429,0.07642164,,0.22230011,-0.90986325,15.228,15.464,16.8355,,-1.20900518,-1.10045231,-0.10855287,,16.8355,20.23039694,13.44060306,46970.6,0.93664973,0.03760913,-0.01312518,-0.0184244,0.54829935,0.63534664
2025-01-09,920252,15.29,15.67,15.94,15.19,44592,70226637.8,4.85,1.42,0.22,7.95,-0.20698381,,,47008.05,0.94860348,0.60513862,0,,1.105,0.07051691,,0.10343647,-0.85970773,15.318,15.405,16.631,,-1.14303922,-1.10896969,-0.03406953,,16.631,19.7670243,13.4949757,44822.2,0.99486415,0.02956636,-0.00804277,0.01423948,0.53809507,0.60513862
2025-01-10,920252,15.39,14.54,15.79,14.48,35079,53439000.23,8.36,-7.21,-1.13,6.25,-0.28480079,,,44522.3,0.7878973,0.62318544,0,,1.14785714,0.07894478,,0.24299143,-0.78548529,15.298,15.229,16.3415,,-1.16847285,-1.12087033,-0.04760253,,16.3415,19.08407102,13.59892898,43855.2,0.79988234,-0.0068306,-0.03639696,-0.07211232,0.73355966,0.62318544
2025-01-13,920252,14.64,15.0,15.59,14.14,44224,66980128.31,9.97,3.16,0.46,7.88,-0.22879177,,,44146.1,1.0017646,0.63609859,0,,1.13357143,0.07557143,,0.03213028,-0.96227287,15.28,15.122,16.119,,-1.1383884,-1.12437394,-0.01401446,,16.119,18.49762322,13.74037678,44233,0.99979653,-0.00596421,0.00086639,0.03163686,0.73599539,0.63609859
2025-01-14,920252,14.94,16.39,16.42,14.84,72568,114827437.79,10.53,9.27,1.39,12.94,-0.10729847,,,45274.4,1.60284841,0.71418265,0,,1.15785714,0.07064412,,0.26008478,-0.29439372,15.41,15.263,16.0205,,-0.99096168,-1.09769149,0.10672981,,16.0205,18.15946655,13.88153345,48091.6,1.50895375,0.04129606,0.04726028,0.09266667,0.96787282,0.71418265
2025-01-15,920252,16.14,16.49,17.33,15.97,66562,111453902.68,8.3,0.61,0.1,11.87,-0.06360023,,,46476.85,1.43215386,0.70200268,0,,1.13714286,0.06895954,,0.12953363,-0.15247422,15.618,15.423,15.9645,,-0.8561862,-1.04939043,0.19320423,,15.9645,17.98353025,13.94546975,52605,1.26531699,0.06731392,0.02601785,0.00610128,0.9383432,0.70200268
2025-01-16,920252,16.44,16.5,16.96,16.02,49726,82368703.1,5.7,0.06,0.01,8.86,-0.01960784,,,47041,1.05707787,0.68429138,0,,1.14,0.06909091,,0.01997768,0.11977217,15.784,15.551,15.948,,-0.74003804,-0.98751995,0.24748191,,15.948,17.94249347,13.95350653,53631.8,0.9271738,0.05296745,-0.01434646,0.00060643,0.94356442,0.68429138
2025-01-17,920252,16.54,16.53,16.9,16.36,33120,55173786.02,3.27,0.18,0.03,5.9,-0.02992958,,,45774.35,0.72354932,0.68273593,0,,1.11928571,0.06771238,,0.0599654,0.15510902,16.182,15.74,15.9225,,-0.63821213,-0.91765839,0.27944626,,15.9225,17.87071241,13.97428759,53240,0.62208866,0.13686382,0.08389637,0.00181818,0.61992801,0.68273593
2025-01-20,920252,16.73,17.19,17.69,16.71,65878,114147760.24,5.93,3.99,0.66,11.74,0.00880282,,,47240.2,1.39453262,0.69777616,0,,1.11285714,0.06473864,,-0.04936473,-0.10676964,16.62,15.95,15.93,,-0.49851135,-0.83382898,0.33531763,,15.93,17.89738673,13.96261327,57570.8,1.14429537,0.146,0.00913618,0.0399274,0.6269546,0.69777616
2025-01-21,920252,17.39,16.63,17.39,16.34,40892,68242857.48,6.11,-3.26,-0.56,7.29,-0.08121547,,,45492.35,0.8988764,0.668655,0,,1.11714286,0.06717636,,0.1137281,0.20596333,16.668,16.039,15.8565,,-0.4280505,-0.75267328,0.32462279,,15.8565,17.57687052,14.13612948,51235.6,0.79811693,0.01464308,-0.13135692,-0.03257708,0.40828297,0.668655
2025-01-22,920252,16.62,15.64,16.74,15.39,32376,51707368.52,8.12,-5.95,-0.99,5.77,-0.10883191,,,44657.8,0.72497973,0.69186654,0,,1.14214286,0.07302704,,0.10301867,-0.07572408,16.498,16.058,15.761,,-0.44694241,-0.69152711,0.2445847,,15.761,17.28657013,14.23542987,44398.4,0.72921547,-0.05154639,-0.06618947,-0.05953097,0.59966681,0.69186654
2025-01-23,920252,16.04,15.37,16.42,15.37,33034,52879129.87,6.71,-1.73,-0.27,5.89,-0.05473555,,,44386.65,0.74423278,0.64505332,0,,1.14714286,0.07463519,,0.17656476,0.35626908,16.272,16.028,15.7165,,-0.47818887,-0.64885946,0.17067059,,15.7165,17.23267628,14.20032372,41060,0.80452996,-0.06848485,-0.01693846,-0.01726343,0.59323099,0.64505332
2025-01-24,920252,15.23,15.37,15.68,15.04,25934,40010338.33,4.16,0.0,0.0,4.62,-0.05705521,,,44026.9,0.58904897,0.64488546,0,,1.09357143,0.07114974,,0.18672385,0.36303418,16.04,16.111,15.67,,-0.49722027,-0.61853162,0.12131135,,15.67,17.16775973,14.17224027,39622.8,0.65452214,-0.07017544,-0.00169059,0,0.59040206,0.64488546
2025-01-27,920252,15.7,14.77,15.89,14.76,22265,33923039.93,7.35,-3.9,-0.6,3.97,-0.08089608,,,43806.95,0.50825269,0.65697397,0,,1.08428571,0.07341136,,0.23702339,0.15654398,15.556,16.088,15.605,,-0.55432783,-0.60569087,0.05136303,,15.605,17.14198954,14.06801046,30900.2,0.7205455,-0.14077952,-0.07060408,-0.03903709,0.35692076,0.65697397
2025-02-05,920252,14.98,14.92,15.36,14.79,18738,28198056.07,3.86,1.02,0.15,3.34,-0.00400534,,,42710.8,0.43871808,0.61233581,0,,1.06428571,0.07133282,,0.22965894,0.5975771,15.214,15.941,15.602,,-0.58078728,-0.60071015,0.01992287,,15.602,17.14435091,14.05964909,26469.4,0.70791178,-0.10282622,0.03795331,0.01015572,0.45148406,0.61233581
2025-02-06,920252,15.04,15.65,15.67,14.83,38332,59004666.06,5.63,4.89,0.73,6.83,0.05104097,,,42908.65,0.89333969,0.63521054,0,,1.07071429,0.06841625,,0.08043242,0.12188329,15.216,15.857,15.64,,-0.53666535,-0.58790119,0.05123584,,15.64,17.14549869,14.13450131,27660.6,1.38579785,0.00063939,0.1034656,0.04892761,0.52153383,0.63521054
2025-02-07,920252,15.54,16.26,16.72,15.37,59672,96742910.6,8.63,3.9,0.61,10.64,0.06833114,,,43125.55,1.3836809,0.64458577,0,,1.07357143,0.0660253,,0.04187116,-0.05442803,15.394,15.833,15.692,,-0.44732007,-0.55978496,0.1124649,,15.692,17.20822245,14.17577755,32988.2,1.80888924,0.05790501,0.05726562,0.03897764,0.55239161,0.64458577
2025-02-10,920252,16.17,16.65,16.69,15.94,53261,87183793.39,4.61,2.4,0.39,9.49,0.13729508,,,43792.9,1.21620171,0.62814439,0,,1.02357143,0.06147576,,-0.13849484,0.23911625,15.65,15.845,15.7925,,-0.34111143,-0.51605026,0.17493883,,15.7925,17.28133388,14.30366612,38453.6,1.38507188,0.08327912,0.02537411,0.02398524,0.54631081,0.62814439
2025-02-11,920252,16.52,16.9,17.19,16.35,58135,97820137.48,5.05,1.5,0.25,8.52,0.11994698,,,44582.9,1.30397529,0.62278528,0,,0.97071429,0.05743872,,-0.08747114,0.34963502,16.076,15.816,15.883,,-0.2340692,-0.45965405,0.22558485,,15.883,17.41155074,14.35444926,45627.6,1.27411917,0.14421124,0.06093212,0.01501502,0.25840518,0.62278528
2025-02-12,920252,16.9,19.19,20.54,16.67,122084,223295398.75,22.9,13.55,2.29,17.89,0.21918679,,,48023.35,2.54218,0.76511328,0,,1.15,0.05992705,,0.73011182,1.43983513,16.93,16.072,16.0555,,0.03514131,-0.36069497,0.39583629,,16.0555,18.17899736,13.93200264,66296.8,1.84147651,0.28619303,0.14198179,0.13550296,0.76557772,0.76511328
2025-02-13,920252,18.54,18.96,20.64,18.4,138784,275320617.48,11.67,-1.2,-0.23,20.34,0.22718447,,,52762.8,2.63033804,0.76216121,0,,1.24285714,0.06555154,,0.72333691,1.48666985,17.592,16.404,16.231,18.12666667,0.22731318,-0.24309334,0.47040652,,16.231,18.69644028,13.76555972,86387.2,1.6065343,0.2115016,-0.07469143,-0.01198541,0.8946457,0.76216121
2025-02-14,920252,18.48,18.47,19.54,18.14,83432,157364802.74,7.38,-2.58,-0.49,12.23,0.17868539,0.10202864,,54704.8,1.52513125,0.77334625,0,,1.30428571,0.07061644,,0.80357371,1.37611445,18.034,16.714,16.371,18.15516667,0.3361964,-0.12723539,0.4634318,,16.371,19.01391625,13.72808375,91139.2,0.91543485,0.13591636,-0.07558524,-0.02584388,1.01141292,0.77334625
2025-02-17,920252,18.76,18.2,18.76,17.82,54930,100304227.19,5.09,-1.46,-0.27,8.05,0.25171939,0.06122449,,55697.35,0.98622286,0.7179681,0,,1.28857143,0.07080063,,1.12504994,1.93610519,18.344,16.997,16.554,18.17266667,0.39613401,-0.02256151,0.41869552,,16.554,19.16980942,13.93819058,91473,0.60050507,0.09309309,-0.04282327,-0.0146183,1.05563071,0.7179681
2025-02-18,920252,18.94,19.83,21.81,18.94,178109,369698222.54,15.77,8.96,1.63,26.1,0.322,0.15223707,,62391.6,2.85469518,0.76653896,0,,1.47142857,0.07420215,,0.96072545,0.83384502,18.93,17.503,16.7955,18.21633333,0.56860782,0.09567235,0.47293546,,16.7955,19.68477217,13.90622783,115467.8,1.54249929,0.17337278,0.08027969,0.08956044,1.16242518,0.76653896
2025-02-19,920252,18.48,20.62,20.73,18.48,129740,254124820.77,11.35,3.98,0.79,19.01,0.2580842,0.35657895,,65250.2,1.9883464,0.71699131,0,,1.53571429,0.07447693,,1.08275908,1.83725348,19.216,18.073,17.007,18.30666667,0.76027695,0.22859327,0.53168368,,17.007,20.35427603,13.65972397,116999,1.10889837,0.07451798,-0.0988548,0.03983863,0.7715539,0.71699131
2025-02-20,920252,20.14,19.96,20.62,19.62,90203,180772303.76,4.85,-3.2,-0.66,13.22,0.21043056,0.00961052,,66432.25,1.35781943,0.73404476,0,,1.53214286,0.07676066,,1.09455601,1.62550325,19.416,18.504,17.1805,18.30983333,0.84913137,0.35270089,0.49643048,,17.1805,20.76617604,13.59482396,107282.8,0.84079647,0.05274262,-0.02177536,-0.03200776,0.82738405,0.73404476
2025-02-21,920252,19.99,20.18,21.51,19.74,102456,211471937.34,8.87,1.1,0.22,15.02,0.2230303,-0.2150914,,69068.75,1.48339155,0.73309965,0,,1.61285714,0.07992355,,1.06179102,1.5918196,19.758,18.896,17.3645,18.21766667,0.92661981,0.46748468,0.45913514,,17.3645,21.17384847,13.55515153,111087.6,0.92229916,0.09258257,0.03983995,0.01102204,0.7616606,0.73309965
2025-02-24,920252,19.93,19.58,20.22,19.3,60653,119429123.44,4.56,-2.97,-0.6,8.89,0.18451301,-0.18212197,,70445.4,0.86099305,0.74682007,0,,1.59785714,0.0816066,,1.07838749,1.43529263,20.034,19.189,17.517,18.145,0.92890711,0.55976916,0.36913795,,17.517,21.4285166,13.6054834,112232.2,0.54042423,0.07582418,-0.01675839,-0.02973241,0.80944615,0.74682007
2025-02-25,920252,19.31,19.01,19.93,18.94,49851,96860537.35,5.06,-2.91,-0.57,7.31,0.10587551,-0.18899317,,69644.05,0.71579697,0.74973472,0,,1.62642857,0.08555647,,1.26234121,1.7901493,19.87,19.4,17.608,18.07116667,0.87464323,0.62274398,0.25189925,,17.608,21.57181847,13.64418153,86580.6,0.57577564,-0.04135149,-0.11717566,-0.02911134,0.51099713,0.74973472
2025-02-26,920252,19.01,19.24,19.71,18.92,53418,103377349.47,4.16,1.21,0.23,7.83,0.15694528,-0.28475836,,70270.35,0.76017837,0.73583833,0,,1.62285714,0.08434808,,1.20845841,1.86252767,19.594,19.405,17.7385,17.9435,0.84050893,0.66629697,0.17421196,,17.7385,21.73843829,13.73856171,71316.2,0.74903037,-0.06692532,-0.02557383,0.0120989,0.36428153,0.73583833
2025-02-27,920252,19.22,20.82,22.44,19.14,136116,282099544.65,17.15,8.21,1.58,19.95,0.33120205,-0.06845638,,75457.35,1.80387994,0.73444765,0,,1.76214286,0.08463702,,1.12270412,0.99508672,19.766,19.591,17.9975,17.918,0.93022697,0.71908297,0.211144,,17.9975,22.094944,13.900056,80498.8,1.69090719,0.04308617,0.11001149,0.08212058,0.72366666,0.73444765
2025-02-28,920252,20.29,19.41,21.51,19.34,97565,199641440.61,10.42,-6.77,-1.41,14.3,0.26284971,-0.13694976,,78683.9,1.23996142,0.78434023,0,,1.86357143,0.09601089,,0.83076825,0.69936511,19.612,19.685,18.1995,17.86666667,0.87743937,0.75075425,0.12668512,,18.1995,22.14713873,14.25186127,79520.6,1.22691479,-0.03815659,-0.08124276,-0.06772334,0.9049457,0.78434023
2025-03-03,920252,19.64,23.23,24.14,19.54,187146,416750697.34,23.7,19.68,3.82,27.43,0.51138582,0.04170404,,86744.5,2.15743938,1.01788874,0,,2.14142857,0.09218375,,1.24546984,1.70859773,20.342,20.188,18.5925,17.88216667,1.1308116,0.82676572,0.30404588,,18.5925,22.90244383,14.28255617,104819.2,1.78541718,0.18641471,0.2245713,0.19680577,1.65572354,1.01788874
2025-03-04,920252,21.94,22.04,22.37,20.92,121011,260923882.83,6.24,-5.12,-1.19,17.74,0.49221395,0.01426599,,91681.8,1.3199021,1.02855803,0,,2.03,0.09210526,,1.20219977,1.61224175,20.948,20.409,18.956,17.88733333,1.22150709,0.90571399,0.3157931,,18.956,23.13275976,14.77924024,119051.2,1.01646182,0.15938979,-0.02702491,-0.05122686,1.7191323,1.02855803
2025-03-05,920252,21.74,22.01,22.42,21.34,81643,178801002.05,4.9,-0.14,-0.03,11.97,0.47520107,0.00963303,,94827.05,0.86096741,1.03113927,0,,1.94714286,0.08846628,,1.22035663,1.61480716,21.502,20.548,19.3105,17.89083333,1.27625133,0.97982146,0.29642988,,19.3105,23.24120223,15.37979777,124696.2,0.65473527,0.14397089,-0.0154189,-0.00136116,1.73274187,1.03113927
