date,stock_id,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover,momentum_1m,momentum_3m,momentum_6m,volume_ma20,volume_momentum,historical_volatility,volatility_regime,volatility_z_score,atr,atr_ratio,hurst_exponent,skewness,kurtosis,ma5,ma10,ma20,ma60,macd,singal_line,macd_hist,rsi,bb_middle,bb_upper,bb_lower,volume_ma5,volume_ratio,price_momentum,price_acceleration,daily_return,volatility_5d,volatility_20d
2025-06-04,601138,18.31,18.79,18.85,18.31,1112026,2150783266.0,2.98,3.53,0.64,0.56,,,,,,,0,,0.485,0.0258116,,,,18.446,18.307,,,-0.01022472,-0.03631277,0.02608805,,,,,929245.8,1.19669736,0.05384184,0.05218621,0.03526171,0.62733096,
2025-06-05,601138,18.74,19.92,20.06,18.74,2321442,4706401501.0,7.03,6.01,1.13,1.17,,,,,,,0,,0.54642857,0.02743115,,,,18.842,18.466,,,0.11258014,-0.00653418,0.11911433,,,,,1327165.2,1.74917335,0.11036789,0.05652605,0.06013837,0.71161362,
2025-06-06,601138,19.86,19.67,19.86,19.61,848004,1726461322.0,1.26,-1.26,-0.25,0.43,,,,,,,0,,0.53857143,0.02738035,,,,18.964,18.592,,,0.18756879,0.03228641,0.15528238,,,,,1142900.6,0.74197529,0.0320042,-0.0783637,-0.0125502,0.63824635,
2025-06-09,601138,19.88,19.79,20.01,19.57,743828,1520629307.0,2.24,0.61,0.12,0.37,,,,,,,0,,0.53571429,0.02706995,,,,19.264,18.756,,,0.2537557,0.07658027,0.17717543,,,,,1104545.2,0.67342468,0.08201203,0.05000783,0.00610066,0.48873878,
2025-06-10,601138,19.81,19.52,19.82,19.32,625185,1262554130.0,2.53,-1.36,-0.27,0.31,,,,812713.35,0.76925647,,0,,0.54642857,0.02799327,,,,19.538,18.896,18.66,,0.28118127,0.11750047,0.1636808,,18.66,19.90829146,17.41170854,1130097,0.55321357,0.07548209,-0.00652993,-0.01364325,0.5086435,
2025-06-11,601138,19.61,19.76,20.11,19.59,858063,1762638766.0,2.66,1.23,0.24,0.43,0.07100271,,,803318.4,1.06814807,0.40804133,0,,0.575,0.02909919,,0.99385675,1.09591696,19.732,19.089,18.7255,,0.3186095,0.15772228,0.16088722,,18.7255,20.06177093,17.38922907,1079304.4,0.79501483,0.0516232,-0.02385889,0.01229508,0.4762847,0.40804133
2025-06-12,601138,19.61,20.02,20.26,19.59,1048122,2171612346.0,3.39,1.32,0.26,0.53,0.0586991,,,780483.85,1.34291312,0.4020283,0,,0.59142857,0.02954189,,1.08537961,1.46571044,19.752,19.297,18.781,,0.36504347,0.19918652,0.16585696,,18.781,20.23642759,17.32557241,824640.4,1.27100491,0.00502008,-0.04660312,0.01315789,0.20991252,0.4020283
2025-06-13,601138,19.96,20.26,20.55,19.89,1043343,2183420358.0,3.3,1.2,0.24,0.53,0.09750813,,,792323.3,1.31681474,0.39009973,0,,0.595,0.02936821,,1.02473736,1.59084007,19.87,19.417,18.871,,0.41640862,0.24263094,0.17377769,,18.871,20.45939078,17.28260922,863708.2,1.20798089,0.02999492,0.02497484,0.01198801,0.17970218,0.39009973
2025-06-16,601138,20.21,20.58,21.12,20.18,1235136,2644510942.0,4.64,1.58,0.32,0.62,0.10764263,,,827226.15,1.4931056,0.39198196,0,,0.64428571,0.0313064,,0.95225323,1.40423669,20.028,19.646,18.971,,0.47743365,0.28959148,0.18784217,,18.971,20.72540378,17.21659622,961969.8,1.28396546,0.03991915,0.00992423,0.01579467,0.19281319,0.39198196
2025-06-17,601138,20.67,19.96,20.74,19.92,882107,1836402727.0,3.98,-3.01,-0.62,0.44,0.08419337,,,843668.8,1.04556077,0.40901724,0,,0.67642857,0.03388921,,0.8310622,1.0382231,20.116,19.827,19.0485,,0.47034574,0.32574233,0.14460341,,19.0485,20.83520264,17.26179736,1013354.2,0.8704824,0.02254098,-0.01737817,-0.03012634,0.3092751,0.40901724
2025-06-18,601138,20.01,20.52,20.61,19.63,1178883,2448922822.0,4.91,2.81,0.56,0.59,0.11400651,,,882738.85,1.33548331,0.41718949,0,,0.72642857,0.035401,,0.65156976,0.54657132,20.268,20,19.1535,,0.50410484,0.36141483,0.14269001,,19.1535,21.02928783,17.27771217,1077518.2,1.09407247,0.03846154,0.01592055,0.02805611,0.35129634,0.41718949
2025-06-19,601138,20.46,20.17,20.92,20.1,807375,1701363333.0,4.0,-1.71,-0.35,0.41,0.10038189,,,906639.3,0.89051401,0.42348857,0,,0.69428571,0.0344217,,0.66619483,0.41632807,20.298,20.025,19.2455,,0.49688927,0.38850972,0.10837955,,19.2455,21.13168775,17.35931225,1029368.8,0.78433988,0.00749251,-0.03096903,-0.01705653,0.38590613,0.42348857
2025-06-20,601138,20.27,19.95,20.36,19.94,500864,1037041650.0,2.08,-1.09,-0.22,0.25,0.08365019,,,904466.55,0.5537673,0.42730583,0,,0.66928571,0.03354816,,0.73072451,0.38175887,20.236,20.053,19.3225,,0.46802363,0.4044125,0.06361112,,19.3225,21.19072601,17.45427399,920873,0.54390128,-0.01530109,-0.02279359,-0.01090729,0.38177741,0.42730583
2025-06-23,601138,19.79,19.56,20.02,19.34,784295,1586402298.0,3.41,-1.95,-0.39,0.39,0.07768595,,,916847.75,0.85542556,0.43083883,0,,0.70357143,0.03596991,,0.7247002,0.31767597,20.032,20.03,19.393,,0.40896338,0.40532268,0.0036407,,19.393,21.17955917,17.60644083,830704.8,0.94413202,-0.04956268,-0.0342616,-0.01954887,0.35452978,0.43083883
2025-06-24,601138,19.77,19.65,19.91,19.59,711368,1447435304.0,1.64,0.46,0.09,0.36,0.08443709,,,933321.8,0.76218942,0.4303043,0,,0.67857143,0.0345329,,0.68950588,0.2963311,19.97,20.043,19.4695,,0.36521004,0.39730015,-0.03209011,,19.4695,21.15469841,17.78430159,796557,0.89305348,-0.01553106,0.03403162,0.00460123,0.31311767,0.4303043
2025-06-25,601138,19.85,20.34,20.43,19.85,1149523,2399815815.0,2.95,3.51,0.69,0.58,0.14077398,,,969188.35,1.1860677,0.43636233,0,,0.64,0.03146509,,0.45577848,-0.10240991,19.934,20.101,19.595,,0.38181116,0.39420235,-0.01239119,,19.595,21.13357761,18.05642239,790685,1.4538318,-0.00877193,0.00675913,0.0351145,0.35797752,0.43636233
2025-06-26,601138,20.76,20.4,21.06,20.38,1179644,2510679363.0,3.34,0.29,0.06,0.59,0.13712375,,,1011578.3,1.16614206,0.43658939,0,,0.66928571,0.03280812,,0.47439836,-0.09608343,19.98,20.139,19.718,,0.39525294,0.39441247,0.00084047,,19.718,21.08303094,18.35296906,865138.8,1.36353149,0.01140307,0.020175,0.00294985,0.33053823,0.43658939
2025-06-27,601138,20.4,20.71,21.01,20.08,1161620,2473588949.0,4.56,1.52,0.31,0.58,0.08656873,,,981192.95,1.18388539,0.38603104,0,,0.70428571,0.03400704,,0.31336517,0.18914961,20.132,20.184,19.8005,,0.42600928,0.40073183,0.02527745,,19.8005,21.19716482,18.40383518,997290,1.16477654,0.03809524,0.02669216,0.01519608,0.31573978,0.38603104
2025-06-30,601138,20.84,20.74,20.91,20.56,758585,1620980543.0,1.69,0.14,0.03,0.38,0.13395298,,,972341.95,0.78016278,0.34830063,0,,0.69357143,0.03344125,,0.60665561,0.46598498,20.368,20.2,19.923,,0.44764448,0.41011436,0.03753012,,19.923,21.1851302,18.6608698,992148,0.76458855,0.0603272,0.02223196,0.00144858,0.22342765,0.34830063
2025-07-01,601138,20.62,20.76,20.99,20.36,750580,1598486869.0,3.04,0.1,0.02,0.38,0.14380165,,,984999.65,0.76201042,0.34497276,0,,0.69642857,0.03354666,,0.57355432,0.55054147,20.59,20.28,20.0535,,0.46108922,0.42030933,0.04077989,,20.0535,21.05697344,19.05002656,999990.4,0.75058721,0.05648855,-0.00383865,0.00096432,0.23219353,0.34497276
2025-07-02,601138,20.56,20.52,20.67,20.41,536834,1135722498.0,1.25,-1.16,-0.24,0.27,0.09207025,,,956240.05,0.56140087,0.33388673,0,,0.67357143,0.03282512,,0.82285122,1.27835382,20.626,20.28,20.14,,0.44722297,0.42569206,0.02153091,,20.14,20.96775537,19.31224463,877452.6,0.61180969,0.00884956,-0.04763899,-0.01156069,0.1506212,0.33388673
2025-07-03,601138,20.62,22.64,22.64,20.62,3418388,7812149979.0,9.84,10.33,2.12,1.72,0.13654618,,,1011087.35,3.38090275,0.44559174,0,,0.77785714,0.03435765,,2.17870584,7.03749128,21.074,20.527,20.276,,0.60037935,0.46062952,0.13974983,,20.276,21.65907666,18.89292334,1325201.4,2.57952338,0.10980392,0.10095436,0.10331384,0.73817885,0.44559174
2025-07-04,601138,22.67,23.17,23.71,22.64,3236055,7750318603.0,4.73,2.34,0.53,1.63,0.17793594,,,1130489.9,2.86252447,0.44317845,0,,0.78714286,0.0339725,,2.03127193,6.58165463,21.566,20.849,20.451,,0.75581094,0.5196658,0.23614514,,20.451,22.31375291,18.58824709,1740088.4,1.85970724,0.1187832,0.00897927,0.02340989,0.73579802,0.44317845
2025-07-07,601138,23.16,23.34,23.69,22.7,1648997,3935417533.0,4.27,0.73,0.17,0.83,0.17938353,,,1175748.35,1.40250845,0.44310854,0,,0.79928571,0.03424532,,2.02488687,6.56584031,22.086,21.227,20.6285,,0.88253585,0.59223981,0.29029604,,20.6285,22.86508833,18.39191167,1918170.8,0.85967162,0.12536162,0.00657842,0.00733707,0.72579196,0.44310854
2025-07-08,601138,24.24,25.74,25.74,24.16,2896954,7483434567.0,6.77,10.28,2.4,1.46,0.31864754,,,1289336.8,2.2468559,0.5462854,0,,0.90071429,0.03499278,,1.72579585,3.19626456,23.082,21.836,20.9395,,1.16321735,0.70643532,0.45678203,,20.9395,24.07588394,17.80311606,2347445.6,1.23408781,0.23988439,0.11452277,0.10282776,0.8632388,0.5462854
2025-07-09,601138,26.36,25.96,26.48,25.86,2653866,7099473985.0,2.41,0.85,0.22,1.34,0.31376518,,,1379126.95,1.92430871,0.54664454,0,,0.895,0.03447612,,1.74025543,3.22519586,24.17,22.398,21.2495,,1.38741833,0.84263192,0.5447864,,21.2495,25.05026156,17.44873844,2770852,0.95777977,0.26510721,0.02522282,0.00854701,0.78872828,0.54664454
2025-07-10,601138,26.26,25.52,26.35,25.24,1864206,4894678074.0,4.28,-1.69,-0.44,0.94,0.27472527,,,1419931.15,1.31288478,0.55779366,0,,0.94428571,0.03700179,,1.73983761,3.09859937,24.746,22.91,21.5245,,1.51216361,0.97653826,0.53562535,,21.5245,25.72551479,17.32348521,2460015.6,0.75780251,0.12720848,-0.13789873,-0.01694915,0.72755203,0.55779366
2025-07-11,601138,25.46,25.36,25.93,25.24,1439146,3755704608.0,2.7,-0.63,-0.16,0.72,0.25172754,,,1439721.3,0.99960041,0.56188306,0,,0.945,0.03726341,,1.77901425,3.13474121,25.184,23.375,21.7795,,1.57990236,1.09721108,0.48269128,,21.7795,26.26672385,17.29227615,2100633.8,0.68510085,0.09451877,-0.03268971,-0.00626959,0.7614482,0.56188306
2025-07-14,601138,25.36,25.28,25.58,24.76,1084306,2808305774.0,3.23,-0.32,-0.08,0.55,0.22837707,,,1432179.8,0.75710187,0.56414332,0,,0.97857143,0.03870931,,1.84212081,3.26753235,25.572,23.829,22.0145,,1.60858767,1.1994864,0.40910127,,22.0145,26.72400428,17.30499572,1987695.6,0.54550908,0.08311911,-0.01139967,-0.00315457,0.77517693,0.56414332
2025-07-15,601138,25.66,26.61,26.77,25.53,2763471,7421225013.0,4.91,5.26,1.33,1.39,0.33316633,,,1526248,1.81063038,0.56075657,0,,1.02928571,0.03868041,,1.67134387,2.36184251,25.746,24.414,22.347,,1.7188273,1.30335458,0.41547272,,22.347,27.37405983,17.31994017,1960999,1.40921591,0.03379953,-0.04931958,0.05261076,0.43004132,0.56075657
2025-07-16,601138,26.35,26.09,26.77,26.01,1456232,3923855980.0,2.86,-1.95,-0.52,0.73,0.2714425,,,1540115.45,0.94553431,0.57146119,0,,1.03214286,0.03956086,,1.74524397,2.52637491,25.772,24.971,22.6255,,1.74412813,1.39150929,0.35261884,,22.6255,27.84004837,17.41095163,1721472.2,0.84592246,0.0050077,-0.02879183,-0.01954153,0.46805099,0.57146119
2025-07-17,601138,25.99,26.86,26.99,25.99,1571342,4272932957.0,3.83,2.95,0.77,0.79,0.33168071,,,1578313.8,0.99558275,0.56318408,0,,1.03714286,0.03861291,,1.644874,2.29003428,26.04,25.393,22.96,,1.80549911,1.47430725,0.33119186,,22.96,28.36610571,17.55389429,1662899.4,0.94494111,0.05250784,0.04750013,0.02951322,0.46990232,0.56318408
2025-07-18,601138,26.85,26.47,27.35,26.42,1289587,3527149095.0,3.46,-1.45,-0.39,0.65,0.32681704,,,1617749.95,0.79714853,0.5655288,0,,1.07857143,0.04074694,,1.63062265,2.24844428,26.262,25.723,23.286,,1.80189519,1.53982484,0.26207035,,23.286,28.71415041,17.85784959,1632987.6,0.78971022,0.04376972,-0.00873812,-0.01451973,0.49173957,0.5655288
2025-07-21,601138,26.36,26.38,26.91,26.11,865038,2336498383.0,3.02,-0.34,-0.09,0.44,0.34867076,,,1621787.1,0.53338567,0.55532741,0,,1.09071429,0.04134626,,1.69237023,2.42623333,26.482,26.027,23.627,,1.77135769,1.58613141,0.18522628,,23.627,28.92490465,18.32909535,1589134,0.54434554,0.04351266,-0.00025706,-0.00340008,0.49212423,0.55532741
2025-07-22,601138,26.36,26.32,27.62,26.16,1418847,3881833840.0,5.53,-0.23,-0.06,0.71,0.3394402,,,1657161.05,0.85619138,0.55766856,0,,1.17,0.04445289,,1.69784064,2.41216403,26.424,26.085,23.9605,,1.72245957,1.61339704,0.10906253,,23.9605,29.03952384,18.88147616,1320209.2,1.07471377,-0.01089816,-0.05441082,-0.00227445,0.3032361,0.55766856
2025-07-23,601138,25.86,25.94,26.12,25.71,1140934,3028691471.0,1.56,-1.44,-0.38,0.57,0.27531957,,,1656731.6,0.68866556,0.56201323,0,,1.06214286,0.04094614,,1.84757637,2.85750528,26.394,26.083,24.2405,,1.63420652,1.61755894,0.01664758,,24.2405,29.09145096,19.38954904,1257149.6,0.90755627,-0.00574933,0.00514883,-0.01443769,0.28637907,0.56201323
2025-07-24,601138,26.55,27.81,28.31,26.41,2239425,6254561232.0,7.32,7.21,1.87,1.13,0.36323529,,,1709720.65,1.30981924,0.59835113,0,,1.155,0.04153182,,1.45301079,1.15355832,26.584,26.312,24.611,,1.69561274,1.6331697,0.06244304,,24.611,29.3576815,19.8643185,1390766.2,1.61020954,0.03536858,0.04111791,0.07208944,0.58068363,0.59835113
2025-07-25,601138,27.81,28.02,28.51,27.77,1074339,3082064581.0,2.66,0.76,0.21,0.54,0.35296958,,,1705356.6,0.62997909,0.59914582,0,,1.13714286,0.04058326,,1.4802801,1.20214664,26.894,26.578,24.9765,,1.74115194,1.65476615,0.0863858,,24.9765,29.58207683,20.37092317,1347716.6,0.79715498,0.05855686,0.02318828,0.00755124,0.54820868,0.59914582
2025-07-28,601138,28.3,28.93,28.93,27.97,1522496,4437868498.0,3.43,3.25,0.91,0.77,0.3948891,,,1743552.15,0.87321506,0.59935988,0,,1.03428571,0.03575132,,1.34987968,0.90855638,27.404,26.943,25.386,,1.82958121,1.68972916,0.13985205,,25.386,29.86007221,20.91192779,1479208.2,1.02926417,0.09666414,0.03810728,0.0324768,0.54425694,0.59935988
2025-07-29,601138,28.92,30.55,30.64,28.67,1788365,5443611579.0,6.81,5.6,1.62,0.9,0.47157996,,,1795441.4,0.99605869,0.61103256,0,,1.12214286,0.03673135,,1.09868481,0.21850993,28.25,27.337,25.8755,,2.00724424,1.75323218,0.25401207,,25.8755,30.36072944,21.39027056,1553111.8,1.15147216,0.16071429,0.06405015,0.05599723,0.55727564,0.61103256
2025-07-30,601138,30.36,32.64,33.61,29.65,2068356,6670342339.0,12.96,6.84,2.09,1.04,0.59064327,,,1872017.5,1.1048807,0.62178428,0,,1.32571429,0.04061625,,0.8414537,-0.41020029,29.59,27.992,26.4815,,2.29028799,1.86064334,0.42964465,,26.4815,31.18959952,21.77340048,1738596.2,1.18967015,0.25828836,0.09757407,0.06841244,0.4300486,0.62178428
2025-07-31,601138,33.26,34.61,35.9,33.2,3022803,10515073293.0,8.27,6.04,1.97,1.52,0.52871025,,,1852238.25,1.6319731,0.56541076,0,,1.50928571,0.04360837,,0.74020054,-0.45595711,30.95,28.767,27.08,,2.64309677,2.01713403,0.62596274,,27.08,32.68903031,21.47096969,1895271.8,1.59491794,0.24451636,-0.013772,0.06035539,0.394003,0.56541076
2025-08-01,601138,34.0,33.0,34.3,32.48,2193951,7294069283.0,5.26,-4.65,-1.61,1.1,0.4242555,,,1800133.05,1.21877158,0.61541975,0,,1.60285714,0.04857143,,0.55223548,-0.45737059,31.946,29.42,27.5715,,2.76096009,2.16589924,0.59506085,,27.5715,33.4539924,21.6890076,2119194.2,1.03527605,0.17773019,-0.06678617,-0.04651835,0.74661342,0.61541975
2025-08-04,601138,32.4,32.97,33.1,32.21,1381801,4507279459.0,2.7,-0.09,-0.03,0.7,0.4125964,,,1786773.25,0.77334995,0.61809966,0,,1.56,0.04731574,,0.57449244,-0.47733964,32.754,30.079,28.053,,2.81944605,2.2966086,0.52283745,,28.053,34.05245647,22.05354353,2091055.2,0.66081517,0.13964742,-0.03808277,-0.00090909,0.78779729,0.61809966
2025-08-05,601138,33.5,35.05,35.34,33.11,2445901,8367476018.0,6.76,6.31,2.08,1.23,0.36169386,,,1764220.6,1.38639182,0.55915205,0,,1.675,0.04778887,,0.27258697,-1.14186239,33.654,30.952,28.5185,22.706,2.99906387,2.43709966,0.56196422,,28.5185,35.17144956,21.86555044,2222562.4,1.10048699,0.14729951,0.00765208,0.06308766,0.80538601,0.55915205
2025-08-06,601138,34.1,34.3,34.69,33.55,1476207,5047534286.0,3.25,-2.14,-0.75,0.74,0.32126348,0.85907859,,1705337.65,0.86563913,0.57443498,0,,1.71071429,0.04987505,0.95826274,0.32469982,-1.25124968,33.986,31.788,28.9355,22.97016667,3.04578366,2.55883646,0.4869472,,28.9355,35.94895016,21.92204984,2104132.6,0.70157508,0.05085784,-0.09644167,-0.021398,0.7796657,0.57443498
2025-08-07,601138,36.2,35.65,37.64,34.72,2435918,8779278722.0,8.51,3.94,1.35,1.23,0.39694357,0.8852459,,1733923.25,1.40485918,0.56810891,0,,1.88285714,0.05281507,0.95826274,0.13234908,-1.27747504,34.194,32.572,29.442,23.24916667,3.15537001,2.67814317,0.47722684,,29.442,36.86789098,22.01610902,1986755.6,1.22607834,0.03004912,-0.02080872,0.0393586,0.70662682,0.56810891
2025-08-08,601138,35.73,36.59,37.55,35.06,1801252,6572389388.0,6.98,2.64,0.94,0.91,0.44282334,0.98212351,,1752028.55,1.02809512,0.56181195,0,,2.00357143,0.05475735,0.95826274,0.00158051,-1.20652055,34.912,33.429,30.0035,23.55133333,3.28025538,2.79856561,0.48168977,,30.0035,37.81791118,22.18908882,1908215.8,0.94394565,0.10878788,0.07873876,0.02636746,0.52735652,0.56181195
2025-08-11,601138,36.5,36.35,37.19,35.1,1929848,7003982795.0,5.71,-0.66,-0.24,0.97,0.43789557,0.95640474,,1794305.65,1.07554028,0.56372604,0,,2.04857143,0.05635685,0.95826274,0.0098862,-1.22946563,35.588,34.171,30.557,23.8475,3.32157291,2.90316707,0.41840584,,30.557,38.52929703,22.58470297,2017825.2,0.95639999,0.10251744,-0.00627044,-0.00655917,0.54362271,0.56372604
2025-08-12,601138,36.47,39.71,39.71,36.47,2228502,8550587057.0,8.91,9.24,3.36,1.12,0.49229613,1.1569799,,1767557.2,1.2607807,0.61103806,0,,2.245,0.05653488,0.95826274,0.20344448,-1.02090945,36.52,35.087,31.212,24.2025,3.58412571,3.0393588,0.54476691,,31.212,39.93602997,22.48797003,1974345.4,1.12872955,0.13295292,0.03043548,0.09243466,0.70542558,0.61103806
2025-08-13,601138,39.72,43.68,43.68,38.95,2423668,10023782873.0,11.91,10.0,3.97,1.22,0.67420468,1.3713355,,1815929,1.33467112,0.65201329,0,,2.41357143,0.05525576,0.84469646,0.15194567,-0.9566543,38.396,36.191,32.0915,24.6235,4.06567988,3.24462301,0.82105687,,32.0915,42.09425809,22.08874191,2163837.6,1.12007851,0.27346939,0.14051646,0.09997482,0.717361,0.65201329
2025-08-14,601138,43.96,43.22,45.78,42.98,2420015,10650283436.0,6.41,-1.05,-0.46,1.22,0.60908414,1.35788325,,1858362.65,1.30222968,0.66522861,0,,2.56071429,0.05924836,0.84469646,0.26083642,-1.06717927,39.91,37.052,32.9095,25.03833333,4.35993823,3.46768606,0.89225217,,32.9095,43.75147006,22.06752994,2160657,1.12003664,0.21234222,-0.06112717,-0.01053114,0.84197773,0.66522861
2025-08-15,601138,42.59,44.86,45.7,42.5,2306713,10234688715.0,7.4,3.79,1.64,1.16,0.69474877,1.43671917,,1909218.95,1.20819721,0.64990906,0,,2.72071429,0.060649,0.84469646,0.11984486,-0.9587056,41.564,38.238,33.829,25.47916667,4.67162282,3.70847341,0.96314941,,33.829,45.4619132,22.1960868,2261749.2,1.0198801,0.22601804,0.01367582,0.0379454,0.83384833,0.64990906
2025-08-18,601138,44.8,44.46,45.25,41.66,2630780,11509162414.0,8.0,-0.89,-0.4,1.32,0.6853677,1.44958678,,1997506.05,1.31703231,0.65367204,0,,2.83642857,0.06379731,0.84469646,0.12437589,-0.99258196,43.186,39.387,34.733,25.91766667,4.83067345,3.93291342,0.89776003,,34.733,46.7328107,22.7331893,2401935.6,1.09527499,0.22310867,-0.00290937,-0.00891663,0.8427343,0.65367204
2025-08-19,601138,44.02,48.91,48.91,43.68,2730438,12733532496.0,11.76,10.01,4.45,1.37,0.85828267,1.69922737,,2063085.6,1.32347296,0.69225259,0,,2.92714286,0.05984753,0.84469646,0.00251036,-1.08178189,45.026,40.773,35.8625,26.43083333,5.25522111,4.19737496,1.05784616,,35.8625,48.74800205,22.97699795,2502322.8,1.09116138,0.23167968,0.00857101,0.10008997,0.87271268,0.69225259
2025-08-20,601138,46.5,47.91,48.96,45.8,2530587,11955177840.0,6.46,-2.04,-1.0,1.27,0.84695451,1.68704431,,2132568.25,1.18663822,0.69794271,0,,2.92,0.06094761,0.84469646,-0.00555205,-1.10397817,45.872,42.134,36.961,26.93216667,5.44818329,4.44753662,1.00064666,,36.961,50.02943509,23.89256491,2523706.6,1.00272631,0.09684066,-0.13483902,-0.02044572,0.7992593,0.69794271
2025-08-21,601138,47.42,45.29,48.4,44.57,2316619,10647328640.0,7.99,-5.47,-2.62,1.17,0.62855088,1.5245262,,2136427.95,1.08434221,0.74495639,0,,3.04142857,0.06715453,0.84508509,0.04307229,-0.9804639,46.286,43.098,37.835,27.388,5.32827407,4.62368411,0.70458996,,37.835,50.66242047,25.00757953,2503027.4,0.92552682,0.04789449,-0.04894617,-0.05468587,0.95124637,0.74495639
2025-08-22,601138,44.5,45.83,47.29,44.0,2412630,11006049638.0,7.26,1.19,0.54,1.21,0.63561742,1.40451207,,2203342.5,1.09498637,0.74370399,0,,3.21285714,0.0701038,0.84508509,0.02965052,-0.96513494,46.48,44.022,38.7255,27.83416667,5.21668395,4.74228408,0.47439987,,38.7255,51.15046549,26.30053451,2524210.8,0.95579577,0.02162283,-0.02627167,0.01192316,0.92194661,0.74370399
