date,stock_id,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover,momentum_1m,momentum_3m,momentum_6m,volume_ma20,volume_momentum,historical_volatility,volatility_regime,volatility_z_score,atr,atr_ratio,hurst_exponent,skewness,kurtosis,ma5,ma10,ma20,ma60,macd,singal_line,macd_hist,rsi,bb_middle,bb_upper,bb_lower,volume_ma5,volume_ratio,price_momentum,price_acceleration,daily_return,volatility_5d,volatility_20d
2023-11-27,688981,54.09,54.61,54.79,53.6,229086,1242797857.0,2.2,0.96,0.52,1.16,,,,,,,0,,,,,,,53.666,53.834,,,-0.83097297,-0.78536964,-0.04560333,,,,,175571,1.30480546,0.01279674,0.00553417,0.00961361,0.22350279,
2023-11-28,688981,54.69,54.55,54.88,54.2,153921,840697470.0,1.25,-0.11,-0.06,0.78,,,,,,,0,,1.18428571,0.0217101,,,,53.854,53.824,,,-0.74832436,-0.77796058,0.02963623,,,,,175137.2,0.87885955,0.01753404,0.00473731,-0.0010987,0.21479283,
2023-11-29,688981,54.61,53.7,54.79,53.6,141341,764116505.0,2.18,-1.56,-0.85,0.72,,,,,,,0,,1.145,0.02132216,,,,54.066,53.762,,,-0.74284953,-0.77093837,0.02808884,,,,,169863,0.83208821,0.02013678,0.00260274,-0.01558203,0.19900404,
2023-11-30,688981,53.76,53.7,54.19,53.45,107829,580168888.0,1.38,0.0,0.0,0.55,,,,,,,0,,0.97857143,0.01822293,,,,54.13,53.79,,,-0.73009461,-0.76276962,0.03267501,,,,,162962.2,0.66168105,0.00599475,-0.01414202,0,0.17846813,
2023-12-01,688981,53.6,54.15,54.57,52.9,178655,960244809.0,3.11,0.84,0.45,0.91,,,,,,,0,,1.00857143,0.01862551,,,,54.142,53.835,,,-0.67588384,-0.74539246,0.06950862,,,,,162166.4,1.10167704,0.00110926,-0.00488549,0.00837989,0.15999154,
2023-12-04,688981,54.15,53.18,54.53,53.03,165568,886710470.0,2.77,-1.79,-0.97,0.84,,,,,,,0,,1.05,0.01974426,,,,53.856,53.761,,,-0.70308755,-0.73693148,0.03384393,,,,,149462.8,1.1077539,-0.02618568,-0.02729494,-0.0179132,0.17706963,
2023-12-05,688981,53.05,52.39,53.17,52.39,143971,758829188.0,1.47,-1.49,-0.79,0.73,,,,,,,0,,1.04428571,0.01993292,,,,53.424,53.639,,,-0.77940855,-0.7454269,-0.03398165,,,,,147472.8,0.9762546,-0.0395967,-0.01341102,-0.01485521,0.18359836,
2023-12-06,688981,52.16,51.97,52.78,51.74,182132,950451751.0,1.99,-0.8,-0.42,0.92,,,,195632.3,0.93099146,,0,,1.04214286,0.02005278,,,,53.078,53.572,53.8805,,-0.86382633,-0.76910678,-0.09471955,,53.8805,55.95989743,51.80110257,155631,1.17028099,-0.03221601,0.00738069,-0.0080168,0.17134741,
2023-12-07,688981,51.88,52.67,52.67,51.55,232852,1215586143.0,2.16,1.35,0.7,1.18,-0.07596491,,,195266,1.19248615,0.23463991,0,,1.07285714,0.02036942,,-1.11594261,1.90912369,52.872,53.501,53.664,,-0.86428098,-0.78814162,-0.07613936,,53.664,55.20877592,52.11922408,180635.6,1.28907037,-0.01918063,0.01303538,0.01346931,0.22249235,0.23463991
2023-12-08,688981,52.67,52.55,52.68,51.1,381398,1985072089.0,3.0,-0.23,-0.12,1.93,-0.03382975,,,189476.85,2.01290026,0.17461262,0,,1.10785714,0.02108196,,-0.13152396,-1.25586502,52.552,53.347,53.572,,-0.86436049,-0.8033854,-0.06097509,,53.572,55.15345303,51.99054697,221184.2,1.72434559,-0.02954755,-0.01036692,-0.00227834,0.19720178,0.17461262
2023-12-11,688981,52.01,53.18,53.22,51.7,219874,1154536240.0,2.89,1.2,0.63,1.11,-0.01954277,,,187995.15,1.16957273,0.18110973,0,,1.16214286,0.02185301,,-0.23339746,-1.37816113,52.552,53.204,53.519,,-0.80431611,-0.80357154,-0.00074457,,53.519,55.07706763,51.96093237,232045.4,0.94754733,0,0.02954755,0.01198858,0.19688015,0.18110973
2023-12-12,688981,53.24,54.12,54.17,52.86,209746,1124677203.0,2.46,1.77,0.94,1.06,-0.00969808,,,187001.6,1.12162677,0.1907012,0,,1.17285714,0.02167142,,-0.14389534,-1.36867492,52.898,53.161,53.4925,,-0.67312104,-0.77748144,0.1043604,,53.4925,54.9862748,51.9987252,245200.4,0.85540643,0.03302157,0.03302157,0.01767582,0.17594376,0.1907012
2023-12-13,688981,54.0,53.75,54.56,53.7,179163,970375525.0,1.59,-0.68,-0.37,0.91,-0.01049337,,,186095.1,0.96274969,0.19103396,0,,1.16,0.0215814,,-0.13500494,-1.38365293,53.254,53.166,53.464,,-0.59217765,-0.74042068,0.14824303,,53.464,54.91235878,52.01564122,244606.6,0.73245366,0.03425053,0.00122896,-0.00683666,0.16987561,0.19103396
2023-12-14,688981,54.0,53.1,54.2,53.07,123584,664063613.0,2.1,-1.21,-0.65,0.63,-0.00599027,,,182346.55,0.67774246,0.18663816,0,,1.16571429,0.02195319,,-0.11444143,-1.35089597,53.34,53.106,53.448,,-0.57386386,-0.70710932,0.13324546,,53.448,54.90544694,51.99055306,222753,0.55480285,0.00816404,-0.02608649,-0.01209302,0.20080319,0.18663816
2023-12-15,688981,53.29,53.6,54.14,53.03,121309,651165129.0,2.09,0.94,0.5,0.61,-0.0018622,,,180756.75,0.6711174,0.18883808,0,,1.16,0.02164179,,-0.14346309,-1.4131479,53.55,53.051,53.443,,-0.51308964,-0.66830538,0.15521574,,53.443,54.89748996,51.98851004,170735.2,0.71050961,0.01998097,0.01181693,0.0094162,0.20338501,0.18883808
2023-12-18,688981,53.49,53.74,53.99,53.2,100652,540840132.0,1.47,0.26,0.14,0.51,-0.00333828,,,175992.5,0.57191073,0.18848134,0,,1.16785714,0.02173162,,-0.12524217,-1.40207159,53.662,53.107,53.434,,-0.44845925,-0.62433616,0.1758769,,53.434,54.87825395,51.98974605,146890.8,0.6852165,0.01053027,-0.0094507,0.00261194,0.19077263,0.18848134
2023-12-19,688981,53.65,54.76,54.94,53.61,204125,1112052090.0,2.47,1.9,1.02,1.03,0.02145122,,,178394.25,1.14423531,0.198809,0,,1.17785714,0.02150944,,-0.22477502,-1.3972682,53.79,53.344,53.4915,,-0.31134474,-0.56173787,0.25039313,,53.4915,55.05213786,51.93086214,145766.6,1.40035509,0.01182557,0.0012953,0.01898028,0.19756267,0.198809
2023-12-20,688981,54.89,54.51,55.24,54.46,144750,793468719.0,1.42,-0.46,-0.25,0.73,0.03552432,,,177246.15,0.8166609,0.18689629,0,,1.18071429,0.02166051,,-0.21410477,-1.27328384,53.942,53.598,53.585,,-0.22031377,-0.49345305,0.27313928,,53.585,55.15488099,52.01511901,138884,1.04223669,0.01413953,0.00231396,-0.00456538,0.19142398,0.18689629
2023-12-21,688981,54.24,54.57,54.7,53.36,144983,786354870.0,2.46,0.11,0.06,0.73,0.02229299,,,177378.65,0.81736443,0.18120964,0,,1.15714286,0.02120474,,-0.11770549,-1.13037623,54.236,53.788,53.6445,,-0.14169619,-0.42310168,0.28140549,,53.6445,55.27085498,52.01814502,143163.8,1.01270712,0.02768362,0.01354408,0.00110072,0.14332413,0.18120964
2023-12-22,688981,54.49,54.79,55.19,54.39,151735,832872997.0,1.47,0.4,0.22,0.77,0.01294139,,,175833.7,0.86294607,0.17588497,0,,1.10714286,0.02020702,,-0.06503953,-0.95667984,54.474,54.012,53.6795,,-0.06093658,-0.35066866,0.28973208,,53.6795,55.37488662,51.98411338,149249,1.01665673,0.02220149,-0.00548212,0.00403152,0.13911168,0.17588497
2023-12-25,688981,54.6,53.01,55.0,52.85,177884,954109664.0,3.92,-3.25,-1.78,0.9,-0.02929866,,,173273.6,1.02660763,0.20812545,0,,1.20428571,0.02271809,,-0.46624955,0.14600252,54.328,53.995,53.5995,,-0.13896326,-0.30832758,0.16936432,,53.5995,55.26066605,51.93833395,164695.4,1.08007874,-0.01358392,-0.03578542,-0.03248768,0.29915299,0.20812545
2023-12-26,688981,53.01,51.85,53.23,51.8,144016,754093590.0,2.7,-2.19,-1.16,0.73,-0.04949588,,,172778.35,0.83353036,0.22043353,0,,1.23214286,0.0237636,,-0.33006558,-0.43713936,53.746,53.768,53.4645,,-0.29104726,-0.30487152,0.01382426,,53.4645,55.23563077,51.69336923,152673.6,0.94329341,-0.05314098,-0.03955706,-0.02188266,0.25019915,0.22043353
2023-12-27,688981,51.83,51.91,52.29,51.18,151735,786451367.0,2.14,0.12,0.06,0.77,-0.03333333,,,173298.05,0.87557246,0.2151448,0,,1.23142857,0.02372238,,-0.50675397,-0.06093445,53.226,53.584,53.375,,-0.40209828,-0.32431687,-0.07778141,,53.375,55.27242762,51.47757238,154070.6,0.98484072,-0.04769767,0.00544331,0.00115718,0.26213964,0.2151448
2023-12-28,688981,51.7,53.13,53.45,51.68,192119,1015242627.0,3.41,2.35,1.22,0.97,-0.01061453,,,177512.55,1.08228404,0.2329122,0,,1.245,0.02343309,,-0.37398557,-0.29225699,52.938,53.587,53.3465,,-0.38719982,-0.33689346,-0.05030636,,53.3465,55.24049355,51.45250645,163497.8,1.17505557,-0.02638813,0.02130954,0.02350222,0.35250346,0.2329122
2023-12-29,688981,53.0,53.02,53.5,52.88,126487,671919217.0,1.17,-0.21,-0.11,0.64,-0.02086796,,,174904.15,0.72317895,0.23061167,0,,1.18071429,0.02226922,,-0.27847237,-0.23065157,52.584,53.529,53.29,,-0.37988963,-0.34549269,-0.03439693,,53.29,55.15018675,51.42981325,158448.2,0.79828613,-0.03230517,-0.00591704,-0.00207039,0.3450898,0.23061167
2024-01-02,688981,53.02,52.96,53.27,52.72,134591,713792764.0,1.04,-0.11,-0.06,0.68,-0.00413689,,,173355.3,0.77638815,0.22176655,0,,1.12642857,0.02126942,,-0.40896503,0.26434407,52.574,53.451,53.279,,-0.37461937,-0.35131803,-0.02330134,,53.279,55.14451982,51.41348018,149789.6,0.89853368,-0.00094322,0.03136195,-0.00113165,0.25573176,0.22176655
2024-01-03,688981,52.85,52.48,53.18,52.16,128475,675958355.0,1.93,-0.91,-0.48,0.65,0.00171789,,,172580.5,0.74443521,0.21757376,0,,1.13785714,0.02168173,,-0.44703097,0.52557896,52.7,53.223,53.2835,,-0.40451168,-0.36195676,-0.04255492,,53.2835,55.1404049,51.4265951,146681.4,0.87587792,0.01215043,0.01309365,-0.00906344,0.19614568,0.21757376
2024-01-04,688981,52.5,51.88,52.7,51.42,148885,773314889.0,2.44,-1.14,-0.6,0.75,-0.00173177,,,170918.15,0.87108947,0.21960814,0,,1.14857143,0.022139,,-0.41597144,0.37733696,52.694,52.96,53.279,,-0.47118501,-0.38380241,-0.0873826,,53.279,55.14969253,51.40830747,146111.4,1.01898278,-0.00057792,-0.01272836,-0.01143293,0.22036016,0.21960814
2024-01-05,688981,51.75,50.58,52.48,50.19,194369,998406765.0,4.41,-2.51,-1.3,0.98,-0.03968103,,,168994,1.15015326,0.23058556,0,,1.23285714,0.0243744,,-0.26151939,-0.04665471,52.184,52.561,53.1745,,-0.62175602,-0.43139313,-0.19036289,,53.1745,55.39013321,50.95886679,146561.4,1.32619503,-0.04799548,-0.04741756,-0.02505783,0.15285871,0.23058556
2024-01-08,688981,50.59,49.5,50.81,48.6,224988,1110310363.0,4.37,-2.14,-1.08,1.14,-0.05803996,,,161173.5,1.39593668,0.24069523,0,,1.33428571,0.02695527,,-0.14304709,-0.47972528,51.48,52.032,53.022,,-0.81879307,-0.50887312,-0.30991995,,53.022,55.77363951,50.27036049,166261.6,1.35321686,-0.06639004,-0.01839456,-0.02135231,0.15311211,0.24069523
2024-01-09,688981,49.48,48.45,49.67,47.9,204946,997731837.0,3.58,-2.12,-1.05,1.04,-0.08894321,,,160427.1,1.27750237,0.24234757,0,,1.36571429,0.02818812,,0.06851217,-0.53764846,50.578,51.576,52.7855,,-1.04759654,-0.6166178,-0.43097874,,52.7855,56.21061759,49.36038241,180332.6,1.13648891,-0.08515861,-0.01876857,-0.02121212,0.11045316,0.24234757
2024-01-10,688981,48.25,47.47,48.55,47.41,149635,714549962.0,2.35,-2.02,-0.98,0.76,-0.12287509,,,157421.55,0.95053695,0.23345675,0,,1.39142857,0.02931175,,0.23618947,-0.32263291,49.576,51.138,52.453,,-1.29309673,-0.75191359,-0.54118314,,52.453,56.55657533,48.34942467,184564.6,0.81074594,-0.09546494,-0.01030633,-0.02022704,0.08024985,0.23345675
2024-01-11,688981,47.28,47.6,48.22,47.15,178597,849780614.0,2.25,0.27,0.13,0.9,-0.1144186,,,157393.25,1.13471829,0.2356993,0,,1.37214286,0.02882653,,0.13576367,-0.46300141,48.72,50.707,52.1455,,-1.46033367,-0.8935976,-0.56673606,,52.1455,56.73301383,47.55798617,190507,0.93748261,-0.08249807,0.01296687,0.00273857,0.17777246,0.2356993
2024-01-12,688981,47.5,45.83,47.55,45.79,229001,1064018744.0,3.7,-3.72,-1.77,1.16,-0.13691149,,,162664.1,1.40781525,0.25995122,0,,1.44428571,0.03151398,,-0.04556753,-0.57114231,47.77,49.977,51.782,,-1.71591436,-1.05806096,-0.65785341,,51.782,57.13868633,46.42531367,197433.4,1.15988987,-0.09391064,-0.01141256,-0.03718487,0.22648118,0.25995122
2024-01-15,688981,45.8,45.67,46.56,45.24,159438,732805094.0,2.88,-0.35,-0.16,0.81,-0.14794776,,,164570.55,0.96881246,0.25294751,0,,1.385,0.03032625,,0.01997543,-0.32337074,47.004,49.242,51.3855,,-1.9093646,-1.22832168,-0.68104291,,51.3855,57.31853144,45.45246856,184323.4,0.86499055,-0.07737374,0.0165369,-0.00349116,0.25116867,0.25294751
2024-01-16,688981,45.59,45.99,46.08,44.9,173026,787262836.0,2.58,0.7,0.32,0.88,-0.14421288,,,168189.25,1.02875778,0.25582351,0,,1.36714286,0.02972696,,0.00368333,-0.42797442,46.512,48.545,50.998,,-2.01364197,-1.38538574,-0.62825623,,50.998,57.28530919,44.71069081,177939.4,0.97238723,-0.05077399,0.02659974,0.00700679,0.29024842,0.25582351
2024-01-17,688981,45.95,44.69,45.95,44.69,132214,597545961.0,2.74,-2.83,-1.3,0.67,-0.18389335,,,164593.7,0.80327497,0.24539666,0,,1.38071429,0.03089537,,0.08028543,-0.40216283,45.956,47.766,50.4945,,-2.17609698,-1.54352799,-0.63256899,,50.4945,57.11721522,43.87178478,174455.2,0.75786792,-0.0585633,-0.00778931,-0.02826701,0.31245458,0.24539666
2024-01-18,688981,44.69,45.64,45.68,43.38,276796,1227658372.0,5.15,2.13,0.95,1.4,-0.16272244,,,171196,1.61683684,0.26896163,0,,1.41857143,0.03108176,,0.17152017,-0.64232585,45.564,47.142,50.051,,-2.20279425,-1.67538124,-0.52741301,,50.051,56.72924087,43.37275913,194095,1.42608516,-0.04117647,0.01738683,0.02125755,0.38591336,0.26896163
2024-01-19,688981,45.5,45.86,46.38,45.2,196674,901687807.0,2.59,0.48,0.22,1.0,-0.15961151,,,173780.55,1.1317377,0.27107569,0,,1.45857143,0.03180487,,0.14921324,-0.72008146,45.57,46.67,49.6155,,-2.18105798,-1.77651659,-0.40454139,,49.6155,56.18808573,43.04291427,187629.6,1.04820348,0.00065459,0.04183106,0.00482033,0.29001673,0.27107569
2024-01-22,688981,45.67,44.83,46.23,44.5,260600,1187192765.0,3.77,-2.25,-1.03,1.32,-0.181785,,,179223.8,1.45404796,0.27112033,0,,1.54285714,0.03441573,,0.35319026,-0.62514855,45.402,46.203,49.1175,,-2.22133802,-1.86548088,-0.35585715,,49.1175,55.54703997,42.68796003,207862,1.25371641,-0.01839282,-0.01904741,-0.02245966,0.33349944,0.27112033
2024-01-23,688981,44.83,44.72,45.69,44.53,203392,915329858.0,2.59,-0.25,-0.11,1.03,-0.15638559,,,180499.2,1.12683048,0.25851548,0,,1.55285714,0.034724,,0.2618332,-0.47037853,45.148,45.83,48.703,,-2.236357,-1.9396561,-0.2967009,,48.703,55.14481112,42.26118888,213935.2,0.95071779,-0.0276147,-0.00922188,-0.00245371,0.32120794,0.25851548
2024-01-24,688981,44.94,45.37,45.58,43.73,208729,930621540.0,4.14,1.45,0.65,1.06,-0.12497589,,,183734.85,1.1360338,0.26544024,0,,1.59357143,0.0351239,,0.05816358,-0.68551679,45.284,45.62,48.379,,-2.1707866,-1.9858822,-0.1849044,,48.379,54.80618208,41.95181792,229238.2,0.91053324,0.01521593,0.04283063,0.01453488,0.2688779,0.26544024
2024-01-25,688981,45.45,47.26,47.41,45.07,255771,1187793509.0,5.16,4.17,1.89,1.3,-0.08957812,,,188936.65,1.35373947,0.3152349,0,,1.59714286,0.03379481,,0.52524678,0.04593525,45.608,45.586,48.1465,,-1.94390624,-1.97748701,0.03358077,,48.1465,54.36902707,41.92397293,225033.2,1.13659229,0.03549518,0.02027925,0.04165748,0.37395074,0.3152349
2024-01-26,688981,46.9,46.5,47.18,46.23,180096,842394635.0,2.01,-1.61,-0.76,0.91,-0.12478826,,,188335.5,0.95625095,0.29953114,0,,1.51285714,0.03253456,,0.75868824,0.8215862,45.736,45.653,47.815,,-1.80462497,-1.9429146,0.13828963,,47.815,53.61149804,42.01850196,221717.6,0.81227652,0.01395552,-0.02153966,-0.01608125,0.41009404,0.29953114
2024-01-29,688981,46.5,45.35,47.18,44.97,168195,769790276.0,4.75,-2.47,-1.15,0.85,-0.14466239,,,190420.9,0.88328014,0.30584704,0,,1.54428571,0.03405261,,0.85845319,0.75139272,45.84,45.621,47.4315,,-1.76667384,-1.90766645,0.14099261,,47.4315,52.77525888,42.08774112,203236.6,0.82758224,0.01159938,-0.00235614,-0.02473118,0.41920801,0.30584704
2024-01-30,688981,44.99,43.08,45.25,43.03,236311,1036409500.0,4.9,-5.01,-2.27,1.2,-0.18655589,,,195506.9,1.20870926,0.33955524,0,,1.62857143,0.03780342,,0.55161321,0.60855841,45.512,45.33,46.9375,,-1.89788963,-1.90571109,0.00782145,,46.9375,51.94550149,41.92949851,209820.4,1.12625369,-0.03667263,-0.04827201,-0.05005513,0.56582593,0.33955524
2024-01-31,688981,43.0,43.29,44.19,41.85,264881,1138964849.0,5.43,0.49,0.21,1.34,-0.17511433,,,202327.2,1.30917148,0.34367328,0,,1.71928571,0.03971554,,0.44384427,0.35049616,45.096,45.19,46.478,,-1.96231352,-1.91703157,-0.04528195,,46.478,51.00842394,41.94757606,221050.8,1.19828112,-0.04584527,-0.00917264,0.00487465,0.5465614,0.34367328
2024-02-01,688981,42.8,42.68,44.1,41.77,219480,944854159.0,5.38,-1.41,-0.61,1.11,-0.17733231,,,205856.95,1.06617727,0.34401571,0,,1.75642857,0.04115343,,0.46240468,0.34889368,44.18,44.894,46.018,51.05916667,-2.0390865,-1.94144256,-0.09764394,,46.018,50.08335348,41.95264652,213792.6,1.02660242,-0.09691071,-0.05106543,-0.01409101,0.3169653,0.34401571
2024-02-02,688981,42.78,42.13,43.25,40.68,252096,1061214849.0,6.02,-1.29,-0.55,1.28,-0.16706208,-0.26087719,,208743.3,1.20768427,0.33939172,0,,1.84571429,0.04380998,,0.40900345,0.48068662,43.306,44.521,45.5955,50.81133333,-2.11987346,-1.97712874,-0.14274472,,45.5955,49.41341608,41.77758392,228192.6,1.10475099,-0.09397849,0.00293221,-0.0128866,0.32025854,0.33939172
2024-02-05,688981,42.26,42.97,43.55,40.32,285353,1202298077.0,7.67,1.99,0.84,1.45,-0.13191919,-0.20996507,,211761.55,1.34752036,0.35072502,0,,1.99214286,0.04636125,,0.19848729,0.02385249,42.83,44.335,45.269,50.621,-2.09200143,-2.00010328,-0.09189816,,45.269,48.7860077,41.7519923,251624.2,1.13404434,-0.05248071,0.04149779,0.01993829,0.41593428,0.35072502
2024-02-06,688981,42.71,44.97,45.0,42.06,292767,1286311624.0,6.84,4.65,2.0,1.48,-0.07182663,-0.17090708,,216152.6,1.35444589,0.39367279,0,,2.10928571,0.04690429,,0.27600327,-0.09485059,43.208,44.36,45.095,50.4665,-1.88677975,-1.97743857,0.09065882,,45.095,48.27783224,41.91216776,262915.4,1.11354071,0.04387187,0.09635257,0.0465441,0.40146856,0.39367279
2024-02-07,688981,44.66,42.9,44.67,42.75,442122,1925685260.0,4.27,-4.6,-2.07,2.24,-0.09627133,-0.21500457,,230776.95,1.91579792,0.41817027,0,,2.10357143,0.0490343,,0.16146765,-0.33219131,43.13,44.113,44.8665,50.27066667,-1.86961997,-1.95587485,0.08625488,,44.8665,47.9869809,41.7460191,298363.6,1.48182285,-0.00900901,-0.05288088,-0.04603069,0.56342295,0.41817027
2024-02-08,688981,43.11,44.0,44.3,43.03,309155,1353733987.0,2.96,2.56,1.1,1.57,-0.07563025,-0.18998527,,237304.85,1.30277573,0.43128337,0,,2.11928571,0.04816558,,0.08698668,-0.62532286,43.394,43.787,44.6865,50.09866667,-1.7471202,-1.91412392,0.16700372,,44.6865,47.54761701,41.82538299,316298.6,0.97741501,0.03092784,0.03993684,0.02564103,0.57706128,0.43128337
2024-02-19,688981,44.6,44.82,45.07,44.11,285691,1274866151.0,2.18,1.86,0.82,1.45,-0.02203797,-0.16098839,,240139.35,1.1896884,0.41892327,0,,2.07214286,0.04623255,,-0.10332194,-0.45809077,43.932,43.619,44.636,49.95533333,-1.56582129,-1.84446339,0.27864211,,44.636,47.44735592,41.82464408,323017.6,0.88444407,0.06384999,0.03292215,0.01863636,0.5527383,0.41892327
2024-02-20,688981,44.55,44.45,45.03,43.9,186966,830698817.0,2.52,-0.83,-0.37,0.95,-0.02671338,-0.17225326,,241515.75,0.77413585,0.41967257,0,,2.07,0.04656918,,-0.0739925,-0.4835463,44.228,43.529,44.575,49.80116667,-1.43544953,-1.76266062,0.32721109,,44.575,47.34452209,41.80547791,303340.2,0.61635748,0.03444263,-0.02940735,-0.00825524,0.56634036,0.41967257
2024-02-21,688981,44.26,44.99,45.8,44.15,249732,1125352270.0,3.71,1.21,0.54,1.27,-0.02174386,-0.16561573,,245351.05,1.01785584,0.42137033,0,,2.05571429,0.04569269,,-0.09986382,-0.52471768,44.232,43.72,44.525,49.65233333,-1.2738711,-1.66490272,0.39103162,,44.525,47.22212127,41.82787873,294733.2,0.84731547,0.00044474,-0.03399789,0.01214848,0.45860703,0.42137033
2024-02-22,688981,44.95,45.14,45.71,44.61,244719,1102980264.0,2.44,0.33,0.15,1.24,0.01006937,-0.15799291,,250976.3,0.97506816,0.4087543,0,,1.96714286,0.04357871,,-0.24270802,-0.18639926,44.68,43.905,44.5475,49.51116667,-1.12079545,-1.55608126,0.43528582,,44.5475,47.25789228,41.83710772,255252.6,0.95873264,0.05221445,0.05176971,0.00333407,0.21016195,0.4087543
2024-02-23,688981,45.26,44.98,45.44,44.6,229296,1030559983.0,1.86,-0.35,-0.16,1.16,-0.014461,-0.14551672,,248601.3,0.92234433,0.401725,0,,1.95357143,0.043432,,-0.12330547,-0.02582567,44.876,44.135,44.5145,49.3835,-1.00085531,-1.44503607,0.44418076,,44.5145,47.18465848,41.84434152,239280.8,0.95827162,0.02227273,-0.02994172,-0.00354453,0.17517783,0.401725
2024-02-26,688981,44.65,44.92,45.55,44.34,271582,1219389458.0,2.69,-0.13,-0.06,1.38,-0.02049717,-0.15848632,,252346.7,1.07622568,0.40125332,0,,1.88214286,0.04189989,,-0.08368398,-0.01566454,44.896,44.414,44.4675,49.2425,-0.90026569,-1.336082,0.4358163,,44.4675,47.07017777,41.86482223,236459,1.14853738,0.00223115,-0.02004158,-0.00133393,0.12298654,0.40125332
2024-02-27,688981,44.82,47.32,47.58,44.55,505759,2341707696.0,6.75,5.34,2.4,2.56,0.05554316,-0.12516177,,264604.65,1.91137609,0.4356907,0,,1.93285714,0.04084652,,-0.05092521,-0.06061848,45.47,44.849,44.592,49.12966667,-0.61974373,-1.19281434,0.57307061,,44.592,47.48924079,41.69475921,300217.6,1.68464141,0.06456693,0.06233578,0.05342832,0.37293267,0.4356907
2024-02-28,688981,47.0,45.56,47.92,45.5,451760,2119465291.0,5.11,-3.72,-1.76,2.29,0.01878354,-0.16572056,,277023.05,1.63076683,0.45838545,0,,1.93857143,0.04254986,,-0.0010219,-0.45733067,45.584,44.908,44.634,48.97883333,-0.53329782,-1.06091104,0.52761322,,44.634,47.56323126,41.70476874,340623.2,1.3262749,0.01266948,-0.05189745,-0.03719358,0.5156311,0.45838545
